address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"1030 Hyde St, San Francisco, CA 94109",4.0,"{'Mon': '9:00 am - 7:00 pm', 'Tue': '9:00 am - 7:00 pm', 'Wed': '9:00 am - 7:00 pm', 'Thu': '9:00 am - 7:00 pm', 'Fri': '9:00 am - 3:00 pm', 'Sat': '9:00 am - 3:00 pm', 'Sun': '9:00 am - 3:00 pm'}","Vegan,Vegetarian,Juice Bars & Smoothies","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,mediterranean,"San Francisco, CA",297,(415) 580-7463,$$,"[('4 star rating', '7/13/2020'), ('5 star rating', '6/5/2020'), ('4 star rating', '5/29/2020'), ('1 star rating', '5/21/2020'), ('4 star rating', '5/4/2020'), ('5 star rating', '4/30/2020'), ('5 star rating', '4/18/2020'), ('5 star rating', '4/8/2020'), ('1 star rating', '4/7/2020'), ('5 star rating', '4/2/2020'), ('1 star rating', '4/1/2020'), ('5 star rating', '3/15/2020'), ('5 star rating', '3/4/2020'), ('5 star rating', '2/28/2020'), ('1 star rating', '2/23/2020'), ('3 star rating', '2/20/2020'), ('5 star rating', '2/14/2020'), ('1 star rating', '2/8/2020'), ('4 star rating', '2/2/2020')]",Nourish Cafe,https://www.yelp.com/biz/nourish-cafe-san-francisco-5?osq=mediterranean&sort_by=date_desc
"1640 Park St, Alameda, CA 94501",4.5,"{'Mon': 'Closed', 'Tue': '5:00 pm - 9:30 pm', 'Wed': '5:00 pm - 9:30 pm', 'Thu': '5:00 pm - 9:30 pm', 'Fri': '5:00 pm - 10:00 pm', 'Sat': '5:00 pm - 10:00 pm', 'Sun': '5:00 pm - 9:00 pm'}","Mediterranean,Afghan",{'Takeout': True},By Emma W.,Elite '2020,mediterranean,"San Francisco, CA",233,(510) 263-8788,$$,"[('4 star rating', '7/23/2020'), ('1 star rating', '7/10/2020'), ('4 star rating', '6/14/2020'), ('5 star rating', '6/9/2020'), ('5 star rating', '6/7/2020'), ('5 star rating', '6/7/2020'), ('5 star rating', '5/16/2020'), ('4 star rating', '5/6/2020'), ('4 star rating', '4/24/2020'), ('4 star rating', '4/19/2020'), ('5 star rating', '4/16/2020'), ('5 star rating', '4/15/2020'), ('5 star rating', '4/10/2020'), ('2 star rating', '4/2/2020'), ('5 star rating', '3/29/2020'), ('5 star rating', '3/14/2020'), ('3 star rating', '3/7/2020'), ('5 star rating', '2/18/2020'), ('3 star rating', '2/15/2020')]",Angela's Kitchen,https://www.yelp.com/biz/angelas-kitchen-alameda?osq=mediterranean&sort_by=date_desc
"298 King St, San Francisco, CA 94107",3.5,"{'Mon': '11:00 am - 7:00 pm', 'Tue': '11:00 am - 7:00 pm', 'Wed': '11:00 am - 7:00 pm', 'Thu': '11:00 am - 7:00 pm', 'Fri': '11:00 am - 7:00 pm', 'Sat': '11:00 am - 7:00 pm', 'Sun': '11:00 am - 7:00 pm'}","Food Trucks,Afghan,Halal",{},Powered by HDScores,Contact the business for more information about recent service changes.,mediterranean,"San Francisco, CA",86,(415) 404-9756,$,"[('4 star rating', '9/20/2019'), ('4 star rating', '8/5/2019'), ('2 star rating', '7/22/2019'), ('5 star rating', '7/18/2019'), ('5 star rating', '7/2/2019'), ('5 star rating', '5/31/2019'), ('5 star rating', '4/9/2019'), ('5 star rating', '4/6/2019'), ('5 star rating', '1/4/2019'), ('1 star rating', '1/28/2019'), ('4 star rating', '8/30/2018'), ('5 star rating', '2/16/2018'), ('1 star rating', '1/5/2018'), ('5 star rating', '12/27/2017'), ('3 star rating', '11/14/2017'), ('5 star rating', '9/9/2017'), ('1 star rating', '9/9/2017'), ('1 star rating', '8/21/2017'), ('2 star rating', '7/21/2017'), ('1 star rating', '7/15/2017')]",Kabob Trolley,https://www.yelp.com/biz/kabob-trolley-san-francisco-5?osq=mediterranean&sort_by=date_desc
"1169 Market St, San Francisco, CA 94103",5.0,{},"Mediterranean,Halal,Afghan",{},,Contact the business for more information about recent service changes.,mediterranean,"San Francisco, CA",7,(510) 470-8384,,"[('5 star rating', '11/14/2019'), ('5 star rating', '11/8/2019'), ('5 star rating', '8/1/2019'), ('5 star rating', '7/23/2019'), ('5 star rating', '7/19/2019'), ('5 star rating', '6/22/2019')]",Golden Gate Halal Food,https://www.yelp.com/biz/golden-gate-halal-food-san-francisco-9?osq=mediterranean&sort_by=date_desc
"1075 Sutter St, San Francisco, CA 94109",4.5,"{'Mon': '7:00 am - 11:00 am', 'Tue': '7:00 am - 11:00 am', 'Wed': '7:00 am - 11:00 am', 'Thu': '7:00 am - 11:00 am', 'Fri': '7:00 am - 11:00 am', 'Sat': '8:00 am - 12:00 pm', 'Sun': '8:00 am - 12:00 pm'}",Middle Eastern,{'Delivery': True},By Samantha R.,Elite '2020,mediterranean,"San Francisco, CA",71,(415) 780-3664,$$,"[('5 star rating', '3/16/2020'), ('5 star rating', '3/10/2020'), ('5 star rating', '2/10/2020'), ('5 star rating', '2/9/2020'), ('5 star rating', '2/1/2020'), ('5 star rating', '2/1/2020'), ('3 star rating', '1/26/2020'), ('5 star rating', '1/25/2020'), ('5 star rating', '1/24/2020'), ('5 star rating', '1/19/2020'), ('5 star rating', '1/13/2020'), ('5 star rating', '1/5/2020'), ('5 star rating', '1/5/2020'), ('5 star rating', '12/29/2019'), ('5 star rating', '12/27/2019'), ('5 star rating', '6/19/2019'), ('5 star rating', '12/13/2019'), ('5 star rating', '12/1/2019'), ('5 star rating', '11/18/2019'), ('5 star rating', '11/16/2019')]",Saha,https://www.yelp.com/biz/saha-san-francisco-6?osq=mediterranean&sort_by=date_desc
"San Francisco, CA 94133",5.0,"{'Mon': 'Closed', 'Tue': 'Closed', 'Wed': 'Closed', 'Thu': 'Closed', 'Fri': '6:00 pm - 10:00 pm', 'Sat': '6:00 pm - 10:00 pm', 'Sun': 'Closed'}","Turkish,Middle Eastern,Pop-Up Restaurants",{},By Mari B.,Contact the business for more information about recent service changes.,mediterranean,"San Francisco, CA",79,(845) 372-3038,$$$,"[('5 star rating', '9/8/2018'), ('3 star rating', '9/2/2018'), ('3 star rating', '8/31/2018'), ('5 star rating', '6/13/2018'), ('5 star rating', '5/30/2018'), ('5 star rating', '5/6/2018'), ('5 star rating', '4/22/2018'), ('5 star rating', '4/3/2018'), ('5 star rating', '4/2/2018'), ('5 star rating', '4/2/2018'), ('5 star rating', '3/24/2018'), ('5 star rating', '3/13/2018'), ('5 star rating', '2/25/2018'), ('5 star rating', '2/18/2018'), ('5 star rating', '2/15/2018'), ('5 star rating', '2/4/2018'), ('5 star rating', '2/1/2018'), ('5 star rating', '1/31/2018'), ('5 star rating', '1/29/2018')]",Istanbul Modern SF,https://www.yelp.com/biz/istanbul-modern-sf-san-francisco?osq=mediterranean&sort_by=date_desc
"554 Commercial St, San Francisco, CA 94111",4.5,"{'Mon': '11:00 am - 2:30 pm', 'Tue': '11:00 am - 2:30 pm', 'Wed': '11:00 am - 2:30 pm', 'Thu': '11:00 am - 2:30 pm', 'Fri': '11:00 am - 2:30 pm', 'Sat': 'Closed', 'Sun': 'Closed'}",Mediterranean,{},By Andrew L.,Contact the business for more information about recent service changes.,mediterranean,"San Francisco, CA",101,,$$,"[('5 star rating', '6/11/2020'), ('5 star rating', '4/15/2020'), ('5 star rating', '6/28/2018'), ('4 star rating', '3/12/2020'), ('4 star rating', '2/25/2020'), ('4 star rating', '2/17/2020'), ('5 star rating', '2/15/2020'), ('4 star rating', '2/12/2020'), ('5 star rating', '1/14/2020'), ('3 star rating', '12/11/2019'), ('5 star rating', '11/8/2019'), ('4 star rating', '10/20/2019'), ('5 star rating', '10/9/2019'), ('5 star rating', '10/8/2019'), ('5 star rating', '10/7/2019'), ('4 star rating', '10/7/2019'), ('5 star rating', '6/22/2019'), ('5 star rating', '8/28/2019'), ('5 star rating', '8/16/2019'), ('5 star rating', '8/10/2019'), ('5 star rating', '8/7/2019')]",Sababa,https://www.yelp.com/biz/sababa-san-francisco-2?osq=mediterranean&sort_by=date_desc
"580 Hayes St / Laguna, San Francisco, CA 94102",3.5,"{'Mon': 'Closed', 'Tue': 'Closed', 'Wed': 'Closed', 'Thu': 'Closed', 'Fri': 'Closed', 'Sat': '11:00 am - 8:00 pm', 'Sun': '11:00 am - 8:00 pm'}","Mediterranean,Middle Eastern",{},By Jennifer N.,Contact the business for more information about recent service changes.,mediterranean,"San Francisco, CA",572,(415) 861-2977,$$,"[('5 star rating', '10/4/2014'), ('5 star rating', '9/29/2014'), ('2 star rating', '9/18/2014'), ('4 star rating', '9/18/2014'), ('5 star rating', '9/12/2014'), ('4 star rating', '9/7/2014'), ('5 star rating', '9/4/2014'), ('4 star rating', '8/27/2014'), ('2 star rating', '8/26/2014'), ('5 star rating', '8/25/2014'), ('5 star rating', '8/21/2014'), ('4 star rating', '8/21/2014'), ('4 star rating', '8/20/2014'), ('4 star rating', '8/18/2014'), ('2 star rating', '8/15/2014'), ('4 star rating', '8/4/2014'), ('5 star rating', '8/3/2014'), ('5 star rating', '8/2/2014'), ('5 star rating', '8/2/2014')]",Hayes & Kebab,https://www.yelp.com/biz/hayes-and-kebab-san-francisco?osq=mediterranean&sort_by=date_desc
"758 Valencia St, San Francisco, CA 94110",4.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 10:00 pm'}","Greek,Mediterranean",{},Powered by HDScores,Contact the business for more information about recent service changes.,mediterranean,"San Francisco, CA",359,(415) 400-5458,$$,"[('5 star rating', '5/11/2020'), ('5 star rating', '3/24/2020'), ('5 star rating', '3/19/2020'), ('4 star rating', '3/11/2020'), ('5 star rating', '3/10/2020'), ('3 star rating', '3/6/2020'), ('1 star rating', '2/25/2020'), ('4 star rating', '2/19/2020'), ('5 star rating', '2/18/2020'), ('3 star rating', '1/20/2020'), ('5 star rating', '1/18/2020'), ('5 star rating', '1/14/2020'), ('5 star rating', '1/5/2020'), ('2 star rating', '1/4/2020'), ('5 star rating', '12/4/2019'), ('3 star rating', '12/2/2019'), ('5 star rating', '11/30/2019'), ('5 star rating', '11/27/2019'), ('5 star rating', '11/26/2019')]",Souvla,https://www.yelp.com/biz/souvla-san-francisco-7?osq=mediterranean&sort_by=date_desc
"118 New Montgomery St, San Francisco, CA 94105",4.0,"{'Mon': '11:00 am - 3:00 pm', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': 'Closed', 'Sun': 'Closed'}","Greek,Mediterranean","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mediterranean,"San Francisco, CA",697,(415) 348-0808,$$,"[('5 star rating', '7/11/2020'), ('5 star rating', '7/1/2020'), ('5 star rating', '5/16/2020'), ('3 star rating', '3/22/2020'), ('3 star rating', '3/6/2020'), ('2 star rating', '2/11/2020'), ('3 star rating', '1/27/2020'), ('5 star rating', '12/2/2019'), ('4 star rating', '11/25/2019'), ('1 star rating', '11/20/2019'), ('4 star rating', '10/25/2019'), ('5 star rating', '10/24/2019'), ('5 star rating', '9/26/2019'), ('4 star rating', '9/25/2019'), ('5 star rating', '8/22/2019'), ('5 star rating', '8/22/2019'), ('5 star rating', '8/5/2019'), ('3 star rating', '7/20/2019'), ('5 star rating', '6/11/2019')]",Ayola - New Montgomery,https://www.yelp.com/biz/ayola-new-montgomery-san-francisco?osq=mediterranean&sort_by=date_desc
"1216 Hillside Blvd, Daly City, CA 94014",4.5,"{'Mon': '10:00 am - 8:00 pm', 'Tue': '10:00 am - 8:00 pm', 'Wed': '10:00 am - 8:00 pm', 'Thu': '10:00 am - 8:00 pm', 'Fri': '9:00 am - 8:00 pm', 'Sat': '10:00 am - 8:00 pm', 'Sun': 'Closed'}",Mediterranean,"{'Delivery': True, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,mediterranean,"San Francisco, CA",304,(650) 271-6848,$,"[('5 star rating', '7/18/2020'), ('5 star rating', '7/18/2020'), ('5 star rating', '6/19/2020'), ('5 star rating', '5/31/2020'), ('5 star rating', '5/21/2020'), ('5 star rating', '4/4/2020'), ('5 star rating', '3/12/2020'), ('5 star rating', '2/24/2020'), ('4 star rating', '2/18/2020'), ('5 star rating', '3/10/2020'), ('4 star rating', '3/8/2020'), ('4 star rating', '3/2/2020'), ('1 star rating', '3/1/2020'), ('5 star rating', '3/1/2020'), ('5 star rating', '2/16/2020'), ('5 star rating', '2/13/2020'), ('5 star rating', '2/2/2020'), ('5 star rating', '1/31/2020'), ('5 star rating', '12/12/2019'), ('5 star rating', '11/30/2019'), ('5 star rating', '11/29/2019')]",Inshallah Mediterranean Cuisine,https://www.yelp.com/biz/inshallah-mediterranean-cuisine-daly-city?osq=mediterranean&sort_by=date_desc
"3119 Clement St, San Francisco, CA 94121",4.0,"{'Mon': 'Closed', 'Tue': '5:00 pm - 10:00 pm', 'Wed': '5:00 pm - 10:00 pm', 'Thu': '5:00 pm - 10:00 pm', 'Fri': '5:00 pm - 10:00 pm', 'Sat': '5:00 pm - 10:00 pm', 'Sun': '5:00 pm - 10:00 pm'}","Moroccan,Dinner Theater","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mediterranean,"San Francisco, CA",619,(415) 751-2312,$$,"[('5 star rating', '6/15/2020'), ('5 star rating', '4/15/2020'), ('5 star rating', '2/23/2020'), ('5 star rating', '2/23/2020'), ('5 star rating', '2/15/2020'), ('5 star rating', '2/8/2020'), ('3 star rating', '1/29/2020'), ('1 star rating', '1/25/2020'), ('5 star rating', '1/19/2020'), ('5 star rating', '1/17/2020'), ('5 star rating', '1/17/2020'), ('5 star rating', '1/8/2020'), ('4 star rating', '1/6/2020'), ('5 star rating', '1/4/2020'), ('5 star rating', '1/1/2020'), ('5 star rating', '12/14/2019'), ('5 star rating', '11/27/2019'), ('5 star rating', '11/24/2019'), ('5 star rating', '11/18/2019')]",El Mansour,https://www.yelp.com/biz/el-mansour-san-francisco?osq=mediterranean&sort_by=date_desc
"10 29th St, San Francisco, CA 94110",3.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Greek,Middle Eastern,Mediterranean","{'Delivery': True, 'Takeout': True, 'Sit-down dining': False, 'Curbside pickup': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True, 'Temperature checks': True}",Powered by HDScores,Thu,mediterranean,"San Francisco, CA",901,(415) 970-2428,$$,"[('4 star rating', '7/2/2020'), ('1 star rating', '7/1/2020'), ('5 star rating', '5/14/2020'), ('5 star rating', '4/24/2020'), ('5 star rating', '4/17/2020'), ('5 star rating', '4/13/2020'), ('5 star rating', '3/20/2020'), ('5 star rating', '1/19/2020'), ('5 star rating', '1/3/2020'), ('5 star rating', '12/21/2019'), ('3 star rating', '12/15/2019'), ('3 star rating', '12/13/2019'), ('2 star rating', '12/13/2019'), ('1 star rating', '12/1/2019'), ('4 star rating', '11/1/2019'), ('4 star rating', '10/30/2019'), ('5 star rating', '10/17/2019'), ('4 star rating', '10/14/2019'), ('1 star rating', '10/8/2019')]",Goood Frikin Chicken,https://www.yelp.com/biz/goood-frikin-chicken-san-francisco?osq=mediterranean&sort_by=date_desc
