address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"1730 Polk St, San Francisco, CA 94109",3.5,"{'Mon': '11:30 am - 2:30 pm', 'Tue': '11:30 am - 2:30 pm', 'Wed': '11:30 am - 2:30 pm', 'Thu': '11:30 am - 2:30 pm', 'Fri': '11:30 am - 2:30 pm', 'Sat': '12:00 pm - 10:00 pm', 'Sun': '12:00 pm - 10:00 pm'}","Thai,Salad","{'Delivery': True, 'Takeout': True}","Posted on April 13, 2020","""We offer delivery and take out.  Here are the links to order online with our partners at your choice 
Thaispiceonpolkstreet.com
Grubhub.com
Ubereats.com
DoorDash.com
Postmates.com""",thai,"San Francisco, CA",584,(415) 775-4777,$$,"[('5 star rating', '7/2/2020'), ('5 star rating', '6/6/2020'), ('5 star rating', '5/12/2020'), ('4 star rating', '3/5/2020'), ('3 star rating', '3/4/2020'), ('3 star rating', '2/10/2020'), ('5 star rating', '12/19/2019'), ('1 star rating', '11/5/2019'), ('2 star rating', '10/13/2019'), ('4 star rating', '7/22/2005'), ('5 star rating', '9/3/2019'), ('5 star rating', '8/22/2019'), ('5 star rating', '8/16/2019'), ('5 star rating', '8/16/2019'), ('4 star rating', '7/16/2019'), ('4 star rating', '7/14/2019'), ('4 star rating', '7/1/2019'), ('4 star rating', '6/21/2019'), ('5 star rating', '6/7/2019'), ('1 star rating', '6/4/2019')]",Thai Spice,https://www.yelp.com/biz/thai-spice-san-francisco?osq=thai&sort_by=date_desc
"3221 Mission St, San Francisco, CA 94110",3.5,"{'Mon': '11:00 am - 3:00 pm', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '12:00 pm - 3:00 pm', 'Sun': '12:00 pm - 3:00 pm'}",Thai,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",355,(415) 826-4639,$$,"[('2 star rating', '5/7/2020'), ('5 star rating', '3/31/2020'), ('1 star rating', '2/19/2020'), ('1 star rating', '2/3/2020'), ('2 star rating', '1/13/2020'), ('2 star rating', '1/11/2020'), ('4 star rating', '1/7/2020'), ('2 star rating', '1/6/2020'), ('3 star rating', '1/2/2020'), ('3 star rating', '12/1/2019'), ('3 star rating', '11/17/2019'), ('1 star rating', '10/18/2019'), ('3 star rating', '9/20/2019'), ('1 star rating', '9/18/2019'), ('2 star rating', '7/27/2019'), ('5 star rating', '6/22/2019'), ('2 star rating', '6/20/2019'), ('4 star rating', '6/2/2019'), ('2 star rating', '5/29/2019')]",Sweet Basil Thai Cuisine,https://www.yelp.com/biz/sweet-basil-thai-cuisine-san-francisco-2?osq=thai&sort_by=date_desc
"415 Brannan St, San Francisco, CA 94107",4.5,"{'Mon': '11:00 am - 2:30 pm', 'Tue': '11:00 am - 2:30 pm', 'Wed': '11:00 am - 2:30 pm', 'Thu': '11:00 am - 1:30 pm', 'Fri': '11:00 am - 2:30 pm', 'Sat': '12:00 pm - 3:30 pm', 'Sun': '12:00 pm - 3:30 pm'}","Thai,Ramen","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True}","Posted on July 2, 2020","""We provide outdoor-seating for dine in. Additionally, takeout and delivery are also available.""",thai,"San Francisco, CA",161,(415) 872-9555,$$,"[('5 star rating', '7/9/2020'), ('5 star rating', '7/9/2020'), ('5 star rating', '6/14/2020'), ('4 star rating', '5/29/2020'), ('4 star rating', '5/9/2020'), ('5 star rating', '4/23/2020'), ('2 star rating', '4/15/2020'), ('5 star rating', '4/8/2020'), ('4 star rating', '4/4/2020'), ('5 star rating', '4/1/2020'), ('4 star rating', '3/30/2020'), ('4 star rating', '3/27/2020'), ('3 star rating', '3/20/2020'), ('3 star rating', '3/15/2020'), ('4 star rating', '3/13/2020'), ('5 star rating', '3/10/2020'), ('5 star rating', '3/5/2020'), ('4 star rating', '3/5/2020'), ('4 star rating', '2/27/2020')]",Sun and Moon,https://www.yelp.com/biz/sun-and-moon-san-francisco?osq=thai&sort_by=date_desc
"2211 Filbert St, San Francisco, CA 94123",4.5,"{'Mon': '11:00 am - 8:00 pm', 'Tue': '11:00 am - 8:00 pm', 'Wed': '11:00 am - 8:00 pm', 'Thu': '11:00 am - 8:00 pm', 'Fri': '11:00 am - 8:00 pm', 'Sat': '11:00 am - 8:00 pm', 'Sun': '11:00 am - 7:00 pm'}","Chicken Shop,Thai","{'Delivery': True, 'Takeout': True}","Posted on June 5, 2020","""We are open for pick up and delivery - thank you for your support!""",thai,"San Francisco, CA",446,(415) 776-3647,$$,"[('5 star rating', '7/7/2020'), ('1 star rating', '6/24/2020'), ('5 star rating', '5/1/2020'), ('5 star rating', '5/1/2020'), ('5 star rating', '4/7/2020'), ('5 star rating', '3/26/2016'), ('4 star rating', '4/3/2020'), ('3 star rating', '3/8/2020'), ('4 star rating', '2/28/2020'), ('4 star rating', '2/7/2020'), ('5 star rating', '2/6/2020'), ('5 star rating', '1/17/2020'), ('1 star rating', '12/31/2019'), ('5 star rating', '12/22/2019'), ('2 star rating', '11/26/2019'), ('1 star rating', '11/22/2019'), ('4 star rating', '11/11/2019'), ('4 star rating', '11/5/2019'), ('4 star rating', '11/3/2019'), ('3 star rating', '11/1/2019')]",Rooster & Rice,https://www.yelp.com/biz/rooster-and-rice-san-francisco-4?osq=thai&sort_by=date_desc
"903 Cortland Ave, San Francisco, CA 94110",4.5,"{'Mon': '5:00 pm - 9:00 pm', 'Tue': '5:00 pm - 9:00 pm', 'Wed': '5:00 pm - 9:00 pm', 'Thu': '5:00 pm - 9:00 pm', 'Fri': '5:00 pm - 9:00 pm', 'Sat': '11:30 am - 2:30 pm', 'Sun': 'Closed'}","Thai,Noodles,Ramen","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Hand sanitizer provided': True, 'Social distancing enforced': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",226,(415) 260-0192,$$,"[('5 star rating', '7/22/2020'), ('5 star rating', '7/11/2020'), ('4 star rating', '6/13/2020'), ('5 star rating', '6/9/2020'), ('5 star rating', '5/30/2020'), ('5 star rating', '5/19/2020'), ('4 star rating', '5/12/2020'), ('5 star rating', '5/6/2020'), ('5 star rating', '5/4/2020'), ('5 star rating', '4/23/2020'), ('5 star rating', '4/2/2020'), ('5 star rating', '3/29/2020'), ('5 star rating', '3/27/2020'), ('5 star rating', '3/12/2020'), ('3 star rating', '3/7/2020'), ('4 star rating', '3/2/2020'), ('5 star rating', '3/2/2020'), ('5 star rating', '3/1/2020'), ('5 star rating', '2/16/2020')]",Nute's,https://www.yelp.com/biz/nutes-san-francisco-3?osq=thai&sort_by=date_desc
"620 O'Farrell St, San Francisco, CA 94109",4.0,"{'Mon': '11:00 am - 3:30 pm', 'Tue': 'Closed', 'Wed': '11:00 am - 3:30 pm', 'Thu': '11:00 am - 3:30 pm', 'Fri': '11:00 am - 3:30 pm', 'Sat': '11:00 am - 11:00 pm', 'Sun': '11:00 am - 10:00 pm'}","Laotian,Thai,Desserts","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",308,(415) 796-3391,$$,"[('2 star rating', '5/15/2020'), ('1 star rating', '2/21/2020'), ('5 star rating', '1/1/2020'), ('5 star rating', '12/18/2019'), ('5 star rating', '6/6/2018'), ('4 star rating', '12/9/2019'), ('2 star rating', '11/21/2019'), ('5 star rating', '11/11/2019'), ('5 star rating', '11/7/2019'), ('4 star rating', '10/27/2019'), ('5 star rating', '10/26/2019'), ('1 star rating', '10/24/2019'), ('4 star rating', '10/23/2019'), ('2 star rating', '10/21/2019'), ('4 star rating', '10/18/2019'), ('2 star rating', '10/13/2019'), ('1 star rating', '9/27/2019'), ('1 star rating', '5/23/2019'), ('4 star rating', '9/22/2019'), ('1 star rating', '9/22/2019'), ('5 star rating', '9/21/2019')]",Tycoon Thai Restaurant,https://www.yelp.com/biz/tycoon-thai-restaurant-san-francisco?osq=thai&sort_by=date_desc
"2380 Lombard St, San Francisco, CA 94123",4.5,"{'Mon': '5:00 pm - 9:00 pm', 'Tue': 'Closed', 'Wed': '5:00 pm - 9:00 pm', 'Thu': '5:00 pm - 9:00 pm', 'Fri': '5:00 pm - 9:00 pm', 'Sat': '11:00 am - 2:30 pm', 'Sun': '11:00 am - 2:30 pm'}",Thai,"{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Limited capacity': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True}",By Yelp I.,Thu,thai,"San Francisco, CA",8,(415) 851-0592,,"[('5 star rating', '7/16/2020'), ('5 star rating', '6/25/2020'), ('1 star rating', '6/18/2020'), ('5 star rating', '6/13/2020'), ('5 star rating', '6/12/2020'), ('5 star rating', '5/24/2020'), ('5 star rating', '5/21/2020')]",Le Moon Thai Eatery,https://www.yelp.com/biz/le-moon-thai-eatery-san-francisco?osq=thai&sort_by=date_desc
"138 6th St, San Francisco, CA 94103",5.0,"{'Mon': 'Closed', 'Tue': '11:30 am - 2:30 pm', 'Wed': '11:30 am - 2:30 pm', 'Thu': '11:30 am - 2:30 pm', 'Fri': '11:30 am - 2:30 pm', 'Sat': '5:00 pm - 8:00 pm', 'Sun': 'Closed'}",Thai,"{'Delivery': True, 'Takeout': True}",By Yelp I.,Elite '2020,thai,"San Francisco, CA",65,(415) 814-2896,$$,"[('5 star rating', '7/17/2020'), ('5 star rating', '4/22/2020'), ('5 star rating', '4/6/2020'), ('5 star rating', '3/6/2020'), ('5 star rating', '3/2/2020'), ('4 star rating', '2/24/2020'), ('5 star rating', '1/17/2020'), ('5 star rating', '12/23/2019'), ('5 star rating', '12/12/2019'), ('5 star rating', '12/11/2019'), ('5 star rating', '12/11/2019'), ('5 star rating', '12/6/2019'), ('5 star rating', '12/4/2019'), ('5 star rating', '11/27/2019'), ('4 star rating', '11/15/2019'), ('5 star rating', '11/6/2019'), ('5 star rating', '11/5/2019'), ('5 star rating', '10/24/2019'), ('5 star rating', '10/14/2019')]",Sowl Bowls Thai Street Food,https://www.yelp.com/biz/sowl-bowls-thai-street-food-san-francisco?osq=thai&sort_by=date_desc
"60 Morris St, San Francisco, CA 94588",4.5,"{'Mon': '11:00 am - 9:30 pm', 'Tue': '11:00 am - 9:30 pm', 'Wed': '11:00 am - 9:30 pm', 'Thu': '11:00 am - 9:30 pm', 'Fri': '11:00 am - 9:30 pm', 'Sat': '11:00 am - 9:30 pm', 'Sun': '11:30 am - 9:00 pm'}","Thai,Noodles","{'Outdoor seating': False, 'Delivery': True, 'Takeout': True, 'Sit-down dining': False, 'Curbside pickup': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Limited capacity': True, 'Hand sanitizer provided': True, 'Social distancing enforced': True}",By Yelp I.,Elite '2020,thai,"San Francisco, CA",18,(510) 299-8849,,"[('5 star rating', '7/19/2020'), ('5 star rating', '7/6/2020'), ('4 star rating', '7/1/2020'), ('5 star rating', '6/18/2020'), ('5 star rating', '5/29/2020'), ('5 star rating', '5/24/2020'), ('4 star rating', '5/14/2020'), ('5 star rating', '5/2/2020'), ('4 star rating', '4/7/2020'), ('5 star rating', '4/1/2020'), ('1 star rating', '3/31/2020'), ('5 star rating', '3/29/2020'), ('5 star rating', '3/27/2020'), ('5 star rating', '3/7/2020'), ('5 star rating', '3/1/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/27/2020')]",Basil Cart,https://www.yelp.com/biz/basil-cart-san-francisco-2?osq=thai&sort_by=date_desc
"680 Valencia St, San Francisco, CA 94110",3.5,"{'Mon': '12:00 pm - 3:00 pm', 'Tue': '12:00 pm - 3:00 pm', 'Wed': '12:00 pm - 3:00 pm', 'Thu': '12:00 pm - 3:00 pm', 'Fri': '12:00 pm - 3:00 pm', 'Sat': '12:30 pm - 3:30 pm', 'Sun': '12:30 pm - 3:00 pm'}","Thai,Laotian,Venues & Event Spaces","{'Delivery': True, 'Takeout': True}","Posted on March 31, 2020","""Due to Retrofit Construction.  We will only be serving Take Out during our Dinner hours.  

Thanks Again for Being a Fan!""",thai,"San Francisco, CA",492,(415) 400-5699,$$,"[('4 star rating', '6/26/2020'), ('5 star rating', '6/23/2020'), ('5 star rating', '6/22/2020'), ('4 star rating', '6/19/2020'), ('1 star rating', '6/17/2020'), ('4 star rating', '5/23/2020'), ('2 star rating', '3/5/2020'), ('4 star rating', '3/1/2020'), ('5 star rating', '2/13/2020'), ('3 star rating', '2/1/2020'), ('3 star rating', '1/19/2020'), ('3 star rating', '12/28/2019'), ('4 star rating', '12/21/2019'), ('4 star rating', '12/9/2019'), ('3 star rating', '12/7/2019'), ('4 star rating', '11/20/2019'), ('4 star rating', '11/9/2019'), ('3 star rating', '10/30/2019'), ('3 star rating', '10/28/2019'), ('5 star rating', '10/20/2019')]",Hawker Fare,https://www.yelp.com/biz/hawker-fare-san-francisco?osq=thai&sort_by=date_desc
"601 Larkin St, San Francisco, CA 94109",4.0,"{'Mon': '11:00 am - 4:00 pm', 'Tue': '11:00 am - 4:00 pm', 'Wed': '11:00 am - 4:00 pm', 'Thu': '11:00 am - 4:00 pm', 'Fri': '11:00 am - 4:00 pm', 'Sat': '12:00 pm - 1:00 am', 'Sun': '12:00 pm - 11:00 pm'}","Thai,Noodles","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",160,(415) 757-0217,$$,"[('4 star rating', '7/20/2020'), ('5 star rating', '6/26/2020'), ('5 star rating', '6/25/2020'), ('4 star rating', '6/23/2020'), ('5 star rating', '6/22/2020'), ('3 star rating', '6/21/2020'), ('3 star rating', '6/18/2020'), ('1 star rating', '6/1/2020'), ('4 star rating', '5/26/2020'), ('5 star rating', '5/12/2020'), ('2 star rating', '4/29/2020'), ('5 star rating', '3/8/2020'), ('4 star rating', '2/29/2020'), ('4 star rating', '2/24/2020'), ('5 star rating', '2/17/2020'), ('2 star rating', '2/14/2020'), ('4 star rating', '2/8/2020'), ('5 star rating', '2/2/2020'), ('5 star rating', '1/31/2020')]",Lapats Thai Noodles Bar,https://www.yelp.com/biz/lapats-thai-noodles-bar-san-francisco?osq=thai&sort_by=date_desc
"696 Geary St, San Francisco, CA 94102",3.5,"{'Mon': '11:00 am - 2:00 pm', 'Tue': '11:00 am - 2:00 pm', 'Wed': '11:00 am - 2:00 pm', 'Thu': '11:00 am - 2:00 pm', 'Fri': '11:00 am - 2:00 pm', 'Sat': '11:00 am - 3:00 pm', 'Sun': '11:00 am - 3:00 pm'}",Thai,"{'Delivery': True, 'Takeout': True}","Posted on April 6, 2020","""Due to COVID-19 outbreak, restaurants can open only for take-out & delivery. and reduced opening hours.
Mon-Friday 11am-2pm and 5pm-9pm
Sat-Sunday 11aM-3PM and 5pm-9pm""",thai,"San Francisco, CA",1657,(415) 685-4083,$$,"[('4 star rating', '7/23/2020'), ('5 star rating', '7/16/2020'), ('5 star rating', '7/14/2020'), ('5 star rating', '7/12/2020'), ('4 star rating', '7/1/2020'), ('4 star rating', '6/22/2020'), ('4 star rating', '6/19/2020'), ('4 star rating', '6/18/2020'), ('3 star rating', '6/11/2020'), ('5 star rating', '5/29/2020'), ('1 star rating', '5/17/2020'), ('5 star rating', '5/3/2020'), ('5 star rating', '4/26/2020'), ('5 star rating', '4/11/2020'), ('5 star rating', '3/4/2020'), ('5 star rating', '3/2/2020'), ('4 star rating', '2/26/2020'), ('5 star rating', '2/20/2020'), ('4 star rating', '2/16/2020')]",OSHA Thai Noodle Cafe,https://www.yelp.com/biz/osha-thai-noodle-cafe-san-francisco-8?osq=thai&sort_by=date_desc
"184 O'Farrell St, San Francisco, CA 94102",3.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 10:00 pm'}","Thai,Noodles","{'Delivery': True, 'Takeout': True, 'Sit-down dining': False, 'Masks required': True, 'Staff wears masks': True, 'Hand sanitizer provided': True, 'Social distancing enforced': True, 'Temperature checks': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",1874,(415) 677-9991,$$,"[('5 star rating', '7/22/2020'), ('1 star rating', '7/22/2020'), ('5 star rating', '7/22/2020'), ('5 star rating', '7/22/2020'), ('1 star rating', '7/12/2020'), ('1 star rating', '6/29/2020'), ('5 star rating', '6/1/2020'), ('1 star rating', '3/17/2020'), ('1 star rating', '3/12/2020'), ('1 star rating', '3/4/2020'), ('1 star rating', '2/24/2020'), ('1 star rating', '2/20/2020'), ('1 star rating', '2/18/2020'), ('2 star rating', '2/17/2020'), ('4 star rating', '2/15/2020'), ('5 star rating', '2/15/2020'), ('3 star rating', '2/7/2020'), ('3 star rating', '2/2/2020'), ('2 star rating', '1/27/2020')]",King Of Thai Noodle House,https://www.yelp.com/biz/king-of-thai-noodle-house-san-francisco-3?osq=thai&sort_by=date_desc
"518 Bryant St, San Francisco, CA 94107",3.0,{},"Thai,Noodles","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",227,(415) 826-8199,$$,"[('5 star rating', '7/19/2020'), ('5 star rating', '6/27/2020'), ('4 star rating', '5/28/2020'), ('5 star rating', '5/4/2020'), ('1 star rating', '1/6/2020'), ('2 star rating', '11/27/2019'), ('4 star rating', '11/14/2019'), ('2 star rating', '10/1/2019'), ('5 star rating', '8/26/2019'), ('5 star rating', '7/22/2019'), ('4 star rating', '7/9/2019'), ('2 star rating', '6/12/2019'), ('5 star rating', '5/8/2019'), ('5 star rating', '4/8/2019'), ('3 star rating', '3/6/2019'), ('2 star rating', '2/22/2019'), ('1 star rating', '2/20/2019'), ('1 star rating', '9/30/2018'), ('1 star rating', '2/20/2019'), ('2 star rating', '5/3/2018'), ('2 star rating', '1/4/2019')]",Chili Lemon Garlic,https://www.yelp.com/biz/chili-lemon-garlic-san-francisco?osq=thai&sort_by=date_desc
"836 Clement St, San Francisco, CA 94118",4.0,"{'Mon': 'Closed', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '12:00 pm - 9:30 pm', 'Sun': '12:00 pm - 9:30 pm'}","Malaysian,Singaporean,Asian Fusion","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",328,(415) 831-8811,$$,"[('5 star rating', '7/17/2020'), ('5 star rating', '6/21/2020'), ('5 star rating', '6/3/2020'), ('5 star rating', '5/8/2020'), ('5 star rating', '5/1/2020'), ('5 star rating', '2/13/2020'), ('5 star rating', '2/8/2020'), ('5 star rating', '1/26/2020'), ('4 star rating', '3/2/2016'), ('5 star rating', '1/25/2020'), ('5 star rating', '1/20/2020'), ('4 star rating', '1/20/2020'), ('5 star rating', '1/14/2020'), ('5 star rating', '12/5/2014'), ('4 star rating', '12/14/2019'), ('4 star rating', '12/12/2019'), ('5 star rating', '11/23/2019'), ('2 star rating', '10/19/2019'), ('5 star rating', '10/16/2019'), ('5 star rating', '9/21/2019'), ('5 star rating', '2/14/2016'), ('5 star rating', '9/16/2019')]",Lime Tree Southeast Asian Kitchen,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco-2?osq=thai&sort_by=date_desc
"1001 Bridgeway, Ste B1, Sausalito, CA 94965",4.0,"{'Mon': 'Closed', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '12:00 pm - 4:00 pm', 'Sun': '12:00 pm - 4:00 pm'}",Thai,"{'Delivery': True, 'Takeout': True}",By Kevin B.,Elite '2020,thai,"San Francisco, CA",147,(415) 331-8007,$$,"[('5 star rating', '3/29/2020'), ('5 star rating', '3/24/2020'), ('5 star rating', '12/5/2019'), ('2 star rating', '3/25/2020'), ('5 star rating', '3/19/2020'), ('4 star rating', '3/14/2020'), ('4 star rating', '3/8/2020'), ('5 star rating', '3/6/2020'), ('2 star rating', '2/29/2020'), ('5 star rating', '2/23/2020'), ('5 star rating', '1/17/2020'), ('4 star rating', '1/12/2020'), ('5 star rating', '12/24/2019'), ('1 star rating', '12/17/2019'), ('1 star rating', '12/10/2019'), ('4 star rating', '12/7/2019'), ('5 star rating', '12/1/2019'), ('1 star rating', '11/23/2019'), ('1 star rating', '11/17/2019'), ('1 star rating', '10/20/2019'), ('3 star rating', '10/6/2019')]",ThaiTanic Streetfood,https://www.yelp.com/biz/thaitanic-streetfood-sausalito-2?osq=thai&sort_by=date_desc
"2121 Clement St, San Francisco, CA 94121",3.5,"{'Mon': 'Closed', 'Tue': '11:30 am - 10:00 pm', 'Wed': '11:30 am - 10:00 pm', 'Thu': '11:30 am - 3:00 pm', 'Fri': '11:30 am - 3:00 pm', 'Sat': '12:00 pm - 10:00 pm', 'Sun': '12:00 pm - 10:00 pm'}","Thai,Desserts,Salad","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",314,(415) 751-5332,$$,"[('1 star rating', '1/8/2020'), ('1 star rating', '10/31/2019'), ('1 star rating', '7/5/2019'), ('1 star rating', '7/4/2019'), ('4 star rating', '7/3/2019'), ('5 star rating', '7/2/2019'), ('5 star rating', '6/5/2019'), ('5 star rating', '4/30/2019'), ('5 star rating', '3/13/2019'), ('5 star rating', '2/24/2019'), ('1 star rating', '1/13/2019'), ('1 star rating', '12/9/2018'), ('3 star rating', '11/26/2018'), ('2 star rating', '9/13/2018'), ('5 star rating', '8/8/2018'), ('3 star rating', '6/20/2018'), ('4 star rating', '6/16/2018'), ('4 star rating', '3/7/2018'), ('5 star rating', '1/28/2018')]",Bai Som Thai Kitchen,https://www.yelp.com/biz/bai-som-thai-kitchen-san-francisco?osq=thai&sort_by=date_desc
"5338 Geary Blvd, San Francisco, CA 94121",3.5,"{'Mon': '5:00 pm - 11:00 pm', 'Tue': '5:00 pm - 11:00 pm', 'Wed': '5:00 pm - 11:00 pm', 'Thu': '5:00 pm - 11:00 pm', 'Fri': '5:00 pm - 11:00 pm', 'Sat': '12:00 pm - 11:00 pm', 'Sun': '12:00 pm - 11:00 pm'}","Desserts,Japanese,Thai","{'Delivery': True, 'Takeout': True}",By Sabrina O.,Elite '2020,thai,"San Francisco, CA",500,(415) 213-5308,$,"[('4 star rating', '7/18/2020'), ('2 star rating', '7/6/2020'), ('5 star rating', '5/17/2020'), ('5 star rating', '5/14/2020'), ('4 star rating', '4/28/2020'), ('4 star rating', '4/10/2020'), ('5 star rating', '4/1/2020'), ('4 star rating', '3/29/2020'), ('5 star rating', '3/17/2020'), ('4 star rating', '3/9/2020'), ('2 star rating', '3/9/2020'), ('5 star rating', '3/8/2020'), ('4 star rating', '3/5/2020'), ('4 star rating', '2/26/2020'), ('5 star rating', '2/21/2020'), ('3 star rating', '2/9/2020'), ('1 star rating', '2/3/2020'), ('4 star rating', '2/3/2020'), ('4 star rating', '1/31/2020')]",Na Ya Dessert Cafe,https://www.yelp.com/biz/na-ya-dessert-cafe-san-francisco?osq=thai&sort_by=date_desc
"525 Valencia St, San Francisco, CA 94110",4.0,"{'Mon': '9:00 am - 9:00 pm', 'Tue': '9:00 am - 9:00 pm', 'Wed': '9:00 am - 9:00 pm', 'Thu': '9:00 am - 9:00 pm', 'Fri': '9:00 am - 9:00 pm', 'Sat': '9:00 am - 9:00 pm', 'Sun': '9:00 am - 9:00 pm'}","Breakfast & Brunch,Asian Fusion,Thai","{'Delivery': True, 'Takeout': True}","Posted on May 6, 2020","""15% OFF code SAVE15

Support us by order direct with Contactless payment system through our website at www.rawsugarfactorysf.com  and click on ""View menu & Order"" at the top of the page. 

Stay safe, Stay healthy, and Stay beautiful San Francisco""",thai,"San Francisco, CA",542,(415) 872-6988,$$,"[('4 star rating', '7/3/2020'), ('5 star rating', '5/26/2020'), ('4 star rating', '5/9/2020'), ('4 star rating', '3/17/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '3/12/2020'), ('5 star rating', '3/10/2020'), ('3 star rating', '3/8/2020'), ('5 star rating', '2/26/2020'), ('3 star rating', '2/23/2020'), ('5 star rating', '2/23/2020'), ('4 star rating', '2/21/2020'), ('3 star rating', '2/21/2020'), ('4 star rating', '2/21/2020'), ('1 star rating', '2/17/2020'), ('5 star rating', '2/17/2020'), ('4 star rating', '2/15/2020'), ('5 star rating', '2/10/2020'), ('5 star rating', '2/8/2020')]",RAW Sugar Factory,https://www.yelp.com/biz/raw-sugar-factory-san-francisco?osq=thai&sort_by=date_desc
"96 Mcallister St, San Francisco, CA 94102",3.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '5:00 pm - 10:00 pm', 'Sun': '5:00 pm - 10:00 pm'}","Bars,Thai",{},Powered by HDScores,Contact the business for more information about recent service changes.,thai,"San Francisco, CA",285,(415) 552-5744,$$,"[('5 star rating', '1/29/2020'), ('4 star rating', '12/20/2019'), ('4 star rating', '10/19/2019'), ('2 star rating', '9/10/2019'), ('1 star rating', '7/22/2019'), ('1 star rating', '7/22/2019'), ('4 star rating', '3/26/2019'), ('3 star rating', '3/17/2019'), ('5 star rating', '3/9/2019'), ('1 star rating', '2/5/2019'), ('4 star rating', '10/20/2018'), ('4 star rating', '8/29/2018'), ('5 star rating', '7/29/2018'), ('5 star rating', '7/14/2018'), ('4 star rating', '12/19/2011'), ('2 star rating', '6/2/2018'), ('3 star rating', '5/16/2018'), ('4 star rating', '3/3/2018'), ('3 star rating', '3/1/2018'), ('3 star rating', '2/24/2018')]",Lalita Exotic Thai Cuisine & Bar,https://www.yelp.com/biz/lalita-exotic-thai-cuisine-and-bar-san-francisco?osq=thai&sort_by=date_desc
"5668 3rd St, San Francisco, CA 94124",4.5,"{'Mon': '7:00 am - 3:00 pm', 'Tue': '7:00 am - 3:00 pm', 'Wed': '7:00 am - 3:00 pm', 'Thu': '7:00 am - 3:00 pm', 'Fri': '7:00 am - 3:00 pm', 'Sat': 'Closed', 'Sun': 'Closed'}","Thai,Asian Fusion,Burgers",{},Powered by HDScores,Contact the business for more information about recent service changes.,thai,"San Francisco, CA",67,(415) 529-1649,$,"[('5 star rating', '1/25/2020'), ('5 star rating', '10/31/2019'), ('5 star rating', '10/25/2019'), ('1 star rating', '5/21/2019'), ('5 star rating', '5/19/2019'), ('5 star rating', '1/17/2019'), ('5 star rating', '11/19/2018'), ('5 star rating', '11/17/2018'), ('5 star rating', '11/11/2018'), ('5 star rating', '11/7/2018'), ('4 star rating', '9/26/2018'), ('4 star rating', '4/1/2017'), ('4 star rating', '9/19/2018'), ('1 star rating', '5/24/2018'), ('5 star rating', '7/26/2017'), ('5 star rating', '4/5/2018'), ('3 star rating', '12/7/2017'), ('1 star rating', '8/8/2017'), ('5 star rating', '8/7/2017'), ('1 star rating', '8/5/2017'), ('4 star rating', '8/5/2017')]",Simply Delish,https://www.yelp.com/biz/simply-delish-san-francisco-4?osq=thai&sort_by=date_desc
