address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"11815 Ranch Rd 620 N, Austin, TX 78750",4.0,"{'Mon': '11:00 am - 3:00 pm', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '11:00 am - 3:00 pm', 'Sun': '12:00 pm - 9:30 pm'}","Asian Fusion,Ramen,Pan Asian","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",101,(737) 205-8025,$,"[('4 star rating', '6/21/2020'), ('5 star rating', '12/10/2019'), ('5 star rating', '12/4/2019'), ('4 star rating', '11/15/2019'), ('4 star rating', '11/2/2019'), ('4 star rating', '10/31/2019'), ('2 star rating', '10/6/2019'), ('5 star rating', '9/16/2019'), ('5 star rating', '9/15/2019'), ('5 star rating', '8/8/2019'), ('5 star rating', '7/17/2019'), ('5 star rating', '6/14/2019'), ('5 star rating', '6/9/2019'), ('5 star rating', '6/8/2019'), ('5 star rating', '5/30/2019'), ('5 star rating', '5/22/2019'), ('5 star rating', '5/1/2019'), ('1 star rating', '3/28/2019'), ('2 star rating', '3/20/2019')]",Don Don Express,https://www.yelp.com/biz/don-don-express-austin?osq=japanese&sort_by=date_desc
"1103 Rivery Blvd, Ste 210, Georgetown, TX 78628",4.5,"{'Mon': '11:00 am - 9:30 pm', 'Tue': 'Closed', 'Wed': '11:00 am - 9:30 pm', 'Thu': '11:00 am - 9:30 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 9:30 pm'}","Sushi Bars,Chinese,Ramen","{'Delivery': True, 'Takeout': True}",By Lisa A.,Elite '2020,japanese,"Austin, TX",84,(512) 988-6651,$$,"[('4 star rating', '7/21/2020'), ('5 star rating', '7/17/2020'), ('5 star rating', '7/6/2020'), ('3 star rating', '7/6/2020'), ('3 star rating', '6/25/2020'), ('5 star rating', '6/7/2020'), ('5 star rating', '6/3/2020'), ('4 star rating', '5/20/2020'), ('4 star rating', '5/15/2020'), ('5 star rating', '5/3/2020'), ('5 star rating', '3/18/2020'), ('5 star rating', '12/7/2019'), ('5 star rating', '4/18/2020'), ('4 star rating', '4/14/2020'), ('3 star rating', '3/22/2020'), ('5 star rating', '3/18/2020'), ('5 star rating', '3/15/2020'), ('5 star rating', '3/7/2020'), ('4 star rating', '3/7/2020'), ('4 star rating', '3/6/2020'), ('4 star rating', '2/25/2020')]",Kyoto Sushi & Steak,https://www.yelp.com/biz/kyoto-sushi-and-steak-georgetown-9?osq=japanese&sort_by=date_desc
"2900 W Anderson Ln, Austin, TX 78757",3.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '11:30 am - 9:00 pm'}","Japanese,Sushi Bars","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",240,(512) 451-4811,$,"[('5 star rating', '7/3/2020'), ('5 star rating', '6/5/2020'), ('5 star rating', '6/4/2020'), ('5 star rating', '2/11/2020'), ('2 star rating', '2/6/2020'), ('4 star rating', '1/25/2020'), ('4 star rating', '1/2/2020'), ('2 star rating', '12/31/2019'), ('5 star rating', '5/10/2019'), ('2 star rating', '11/13/2019'), ('4 star rating', '10/28/2019'), ('2 star rating', '10/4/2019'), ('5 star rating', '9/19/2019'), ('2 star rating', '9/14/2019'), ('2 star rating', '2/9/2019'), ('3 star rating', '9/5/2019'), ('1 star rating', '8/22/2019'), ('4 star rating', '6/21/2019'), ('2 star rating', '6/19/2019'), ('1 star rating', '5/30/2019'), ('5 star rating', '5/18/2019')]",Zen Japanese Food Fast,https://www.yelp.com/biz/zen-japanese-food-fast-austin-5?osq=japanese&sort_by=date_desc
"9001 Brodie Ln, Ste B1, Austin, TX 78748",3.5,"{'Mon': '11:30 am - 10:00 pm', 'Tue': '11:30 am - 10:00 pm', 'Wed': '11:30 am - 10:00 pm', 'Thu': '11:30 am - 10:00 pm', 'Fri': '11:30 am - 11:00 pm', 'Sat': '11:30 am - 10:00 pm', 'Sun': '11:30 am - 10:00 pm'}","Sushi Bars,Japanese","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",344,(512) 292-4228,$$,"[('3 star rating', '7/11/2020'), ('1 star rating', '7/3/2020'), ('3 star rating', '6/21/2020'), ('1 star rating', '5/22/2020'), ('1 star rating', '5/11/2020'), ('5 star rating', '3/20/2020'), ('5 star rating', '2/27/2020'), ('5 star rating', '10/25/2019'), ('2 star rating', '1/17/2020'), ('1 star rating', '8/19/2019'), ('4 star rating', '8/19/2019'), ('3 star rating', '7/22/2019'), ('5 star rating', '6/4/2019'), ('5 star rating', '6/3/2019'), ('2 star rating', '6/1/2019'), ('4 star rating', '5/28/2019'), ('5 star rating', '4/23/2019'), ('2 star rating', '3/26/2019'), ('1 star rating', '3/23/2019'), ('3 star rating', '3/15/2019')]",Nanami Sushi Bar & Grill,https://www.yelp.com/biz/nanami-sushi-bar-and-grill-austin?osq=japanese&sort_by=date_desc
"6801 N I H 35, Austin, TX 78752",3.5,"{'Mon': '5:00 pm - 10:00 pm', 'Tue': '11:00 am - 2:30 pm', 'Wed': '11:00 am - 2:30 pm', 'Thu': '11:00 am - 2:30 pm', 'Fri': '11:00 am - 2:30 pm', 'Sat': '12:00 pm - 11:00 pm', 'Sun': '1:00 pm - 10:00 pm'}","Sushi Bars,Teppanyaki,Cocktail Bars","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': False, 'Contactless payments': True, 'Staff wears masks': True, 'Hand sanitizer provided': True}",By Kimberly K.,Elite '2020,japanese,"Austin, TX",269,(512) 323-6663,$$,"[('5 star rating', '6/19/2020'), ('4 star rating', '6/15/2020'), ('2 star rating', '3/14/2020'), ('2 star rating', '12/25/2019'), ('4 star rating', '3/13/2020'), ('2 star rating', '3/8/2020'), ('3 star rating', '3/7/2020'), ('5 star rating', '3/6/2020'), ('4 star rating', '2/29/2020'), ('4 star rating', '2/22/2020'), ('2 star rating', '2/15/2020'), ('3 star rating', '2/2/2020'), ('5 star rating', '2/2/2020'), ('4 star rating', '2/1/2020'), ('2 star rating', '1/24/2020'), ('1 star rating', '1/24/2020'), ('5 star rating', '1/16/2020'), ('4 star rating', '1/15/2020'), ('1 star rating', '12/25/2019'), ('2 star rating', '12/24/2019')]",Sushi Japon & Hibachi Grill,https://www.yelp.com/biz/sushi-japon-and-hibachi-grill-austin-4?osq=japanese&sort_by=date_desc
"311 W 6th St, Austin, TX 78701",3.5,"{'Mon': '11:30 am - 10:30 pm', 'Tue': '11:30 am - 10:30 pm', 'Wed': '11:30 am - 10:30 pm', 'Thu': '11:30 am - 10:30 pm', 'Fri': '11:30 am - 11:30 pm', 'Sat': '5:00 pm - 11:30 pm', 'Sun': '5:00 pm - 11:00 pm'}","Japanese,Sushi Bars","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",587,(512) 236-9888,$$,"[('5 star rating', '7/1/2020'), ('5 star rating', '6/12/2020'), ('1 star rating', '5/25/2020'), ('1 star rating', '5/18/2020'), ('4 star rating', '4/15/2020'), ('2 star rating', '3/27/2020'), ('1 star rating', '3/24/2020'), ('5 star rating', '3/21/2020'), ('5 star rating', '3/17/2020'), ('5 star rating', '3/9/2020'), ('1 star rating', '3/8/2020'), ('5 star rating', '3/2/2020'), ('3 star rating', '2/14/2020'), ('2 star rating', '2/5/2020'), ('5 star rating', '1/25/2020'), ('4 star rating', '12/31/2019'), ('5 star rating', '12/17/2019'), ('5 star rating', '11/21/2019'), ('2 star rating', '11/18/2019')]",Maiko,https://www.yelp.com/biz/maiko-austin?osq=japanese&sort_by=date_desc
"2500 W Parmer Ln, Austin, TX 78727",3.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '5:00 pm - 9:00 pm'}","Sushi Bars,Japanese","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",363,(512) 716-3922,$$,"[('5 star rating', '7/23/2020'), ('1 star rating', '6/28/2020'), ('5 star rating', '6/9/2020'), ('5 star rating', '2/19/2017'), ('1 star rating', '5/28/2020'), ('1 star rating', '5/27/2020'), ('4 star rating', '5/23/2020'), ('4 star rating', '5/23/2020'), ('5 star rating', '5/15/2020'), ('4 star rating', '5/10/2020'), ('4 star rating', '3/9/2020'), ('2 star rating', '3/6/2020'), ('5 star rating', '2/22/2020'), ('5 star rating', '2/16/2020'), ('1 star rating', '2/14/2020'), ('1 star rating', '2/10/2020'), ('5 star rating', '2/7/2020'), ('5 star rating', '1/28/2020'), ('1 star rating', '1/22/2020'), ('5 star rating', '1/8/2020')]",Sushi Junai 2,https://www.yelp.com/biz/sushi-junai-2-austin?osq=japanese&sort_by=date_desc
"11630 N Fm 620, Austin, TX 78750",3.5,"{'Mon': '4:00 pm - 9:30 pm', 'Tue': '4:00 pm - 9:30 pm', 'Wed': '4:00 pm - 9:30 pm', 'Thu': '4:00 pm - 9:30 pm', 'Fri': '4:00 pm - 10:30 pm', 'Sat': '4:00 pm - 10:30 pm', 'Sun': '4:00 pm - 9:30 pm'}","Sushi Bars,Japanese,Steakhouses","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': False}",By Nancy P.,Elite '2020,japanese,"Austin, TX",243,(512) 258-9888,$$,"[('3 star rating', '6/29/2020'), ('4 star rating', '6/28/2020'), ('5 star rating', '4/4/2020'), ('1 star rating', '3/7/2020'), ('5 star rating', '2/21/2020'), ('1 star rating', '1/24/2020'), ('5 star rating', '1/8/2020'), ('4 star rating', '9/1/2019'), ('2 star rating', '12/25/2019'), ('1 star rating', '12/9/2019'), ('5 star rating', '12/7/2019'), ('5 star rating', '11/14/2019'), ('5 star rating', '11/12/2019'), ('5 star rating', '7/8/2018'), ('1 star rating', '10/29/2019'), ('5 star rating', '9/25/2019'), ('5 star rating', '8/9/2019'), ('5 star rating', '8/7/2019'), ('5 star rating', '8/2/2019'), ('2 star rating', '7/6/2019'), ('3 star rating', '7/2/2019')]",Nagoya Steak and Sushi,https://www.yelp.com/biz/nagoya-steak-and-sushi-austin?osq=japanese&sort_by=date_desc
"5000 Burnet Rd, Austin, TX 78756",4.5,"{'Mon': 'Closed', 'Tue': '11:00 am - 2:30 pm', 'Wed': '11:00 am - 2:30 pm', 'Thu': '11:00 am - 2:30 pm', 'Fri': '11:00 am - 2:30 pm', 'Sat': '11:30 am - 9:00 pm', 'Sun': 'Closed'}","Food Trucks,Sushi Bars,Korean","{'Delivery': True, 'Takeout': True}","Posted on April 3, 2020","""We opened 11am-2:30pm, 5pm-8:00 Tuesday- Thursday, Friday until 9pm, Satday11am - 9pm,
Sunday 4pm-8pm
""",japanese,"Austin, TX",161,(512) 529-0636,$,"[('5 star rating', '7/23/2020'), ('5 star rating', '7/20/2020'), ('5 star rating', '6/7/2020'), ('3 star rating', '6/1/2020'), ('1 star rating', '5/28/2020'), ('5 star rating', '5/16/2020'), ('5 star rating', '5/13/2020'), ('4 star rating', '5/9/2020'), ('5 star rating', '4/21/2020'), ('4 star rating', '8/3/2018'), ('5 star rating', '12/8/2019'), ('5 star rating', '11/26/2019'), ('5 star rating', '10/19/2019'), ('5 star rating', '10/4/2019'), ('5 star rating', '10/4/2019'), ('4 star rating', '9/13/2019'), ('5 star rating', '9/4/2019'), ('5 star rating', '8/23/2019'), ('5 star rating', '8/5/2019'), ('5 star rating', '7/19/2019')]",Dawa Sushi,https://www.yelp.com/biz/dawa-sushi-austin-4?osq=japanese&sort_by=date_desc
"7101 W Hwy 71, Ste C-13, Austin, TX 78735",4.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 10:00 pm'}","Sushi Bars,Seafood,Cocktail Bars","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",364,(512) 382-0968,$$,"[('5 star rating', '7/12/2020'), ('5 star rating', '7/8/2020'), ('5 star rating', '7/5/2020'), ('1 star rating', '6/23/2020'), ('3 star rating', '6/18/2019'), ('1 star rating', '6/15/2020'), ('5 star rating', '6/8/2020'), ('5 star rating', '6/1/2020'), ('5 star rating', '5/24/2020'), ('1 star rating', '5/10/2020'), ('5 star rating', '5/10/2020'), ('4 star rating', '5/9/2020'), ('4 star rating', '5/7/2020'), ('4 star rating', '5/3/2020'), ('1 star rating', '4/25/2020'), ('5 star rating', '4/23/2020'), ('2 star rating', '4/7/2020'), ('2 star rating', '4/3/2020'), ('5 star rating', '3/23/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '2/26/2020')]",Eurasia Sushi Bar & Seafood,https://www.yelp.com/biz/eurasia-sushi-bar-and-seafood-austin-2?osq=japanese&sort_by=date_desc
"6519 N Lamar Blvd, Austin, TX 78752",3.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 10:00 pm'}","Ramen,Noodles,Beer Bar","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",1247,(512) 386-1908,$$,"[('5 star rating', '6/30/2020'), ('4 star rating', '6/20/2020'), ('5 star rating', '6/10/2020'), ('5 star rating', '6/5/2020'), ('5 star rating', '5/28/2020'), ('5 star rating', '5/9/2020'), ('5 star rating', '5/8/2020'), ('5 star rating', '5/7/2020'), ('4 star rating', '4/29/2020'), ('5 star rating', '3/13/2020'), ('2 star rating', '2/26/2020'), ('5 star rating', '2/26/2020'), ('5 star rating', '2/17/2020'), ('3 star rating', '2/25/2020'), ('4 star rating', '2/25/2020'), ('1 star rating', '2/1/2020'), ('5 star rating', '1/10/2020'), ('2 star rating', '1/9/2020'), ('5 star rating', '1/6/2020'), ('5 star rating', '1/5/2020')]",Michi Ramen,https://www.yelp.com/biz/michi-ramen-austin?osq=japanese&sort_by=date_desc
"2501 W Parmer Ln, Ste 500, Austin, TX 78727",4.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:30 am - 10:30 pm', 'Sun': 'Closed'}","Sushi Bars,Japanese,Korean",{'Takeout': True},By Calily B.,Elite '2020,japanese,"Austin, TX",211,(512) 834-9304,$$,"[('5 star rating', '6/19/2020'), ('1 star rating', '6/13/2020'), ('5 star rating', '6/2/2020'), ('5 star rating', '5/12/2020'), ('5 star rating', '3/30/2020'), ('5 star rating', '3/10/2020'), ('5 star rating', '2/28/2020'), ('5 star rating', '1/28/2020'), ('5 star rating', '1/22/2020'), ('4 star rating', '1/11/2020'), ('5 star rating', '12/16/2019'), ('4 star rating', '12/11/2019'), ('4 star rating', '10/31/2019'), ('2 star rating', '10/10/2019'), ('5 star rating', '9/27/2019'), ('5 star rating', '9/5/2019'), ('4 star rating', '8/29/2019'), ('3 star rating', '8/11/2019'), ('5 star rating', '7/29/2019')]",O'daku Sushi,https://www.yelp.com/biz/o-daku-sushi-austin?osq=japanese&sort_by=date_desc
"5601 Brodie Ln, Austin, TX 78745",3.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Asian Fusion,Chinese,Soup","{'Delivery': False, 'Takeout': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",219,(512) 899-8998,$,"[('4 star rating', '6/2/2020'), ('3 star rating', '2/27/2020'), ('1 star rating', '2/21/2020'), ('1 star rating', '1/5/2020'), ('5 star rating', '12/21/2019'), ('5 star rating', '12/13/2019'), ('5 star rating', '12/10/2019'), ('5 star rating', '12/7/2019'), ('2 star rating', '12/4/2019'), ('3 star rating', '10/31/2019'), ('5 star rating', '10/2/2019'), ('2 star rating', '9/8/2019'), ('4 star rating', '8/23/2019'), ('2 star rating', '8/20/2019'), ('3 star rating', '8/15/2019'), ('1 star rating', '8/6/2019'), ('4 star rating', '7/6/2019'), ('5 star rating', '6/27/2019'), ('5 star rating', '6/3/2019')]",Fire Bowl Cafe,https://www.yelp.com/biz/fire-bowl-cafe-austin-3?osq=japanese&sort_by=date_desc
"1611 W 5th St, Ste 105, Austin, TX 78703",3.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 11:00 pm', 'Sat': '11:30 am - 11:00 pm', 'Sun': '11:30 am - 10:00 pm'}","Sushi Bars,Japanese","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",447,(512) 474-7000,$$,"[('2 star rating', '6/8/2020'), ('4 star rating', '5/10/2020'), ('1 star rating', '5/3/2020'), ('1 star rating', '5/1/2020'), ('1 star rating', '4/9/2020'), ('5 star rating', '3/27/2020'), ('3 star rating', '3/3/2020'), ('5 star rating', '7/22/2019'), ('2 star rating', '1/31/2020'), ('3 star rating', '1/31/2020'), ('5 star rating', '1/24/2020'), ('5 star rating', '1/18/2020'), ('2 star rating', '12/27/2019'), ('2 star rating', '12/8/2019'), ('1 star rating', '11/6/2019'), ('2 star rating', '10/29/2019'), ('2 star rating', '10/27/2019'), ('3 star rating', '10/18/2019'), ('3 star rating', '10/16/2019'), ('4 star rating', '10/16/2019')]",Sushi Zushi,https://www.yelp.com/biz/sushi-zushi-austin-7?osq=japanese&sort_by=date_desc
"10710 Research Blvd, Suite 328, Austin, TX 78759",3.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Japanese,Food Trucks","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",17,(512) 840-6701,,"[('5 star rating', '7/22/2020'), ('3 star rating', '6/14/2020'), ('3 star rating', '3/6/2020'), ('1 star rating', '3/4/2020'), ('4 star rating', '3/3/2020'), ('2 star rating', '3/3/2020'), ('3 star rating', '2/23/2020'), ('5 star rating', '2/22/2020'), ('1 star rating', '2/21/2020'), ('3 star rating', '2/15/2020'), ('3 star rating', '2/13/2020'), ('4 star rating', '2/9/2020'), ('3 star rating', '2/8/2020'), ('4 star rating', '2/5/2020'), ('5 star rating', '2/4/2020'), ('5 star rating', '2/1/2020')]",East Side King,https://www.yelp.com/biz/east-side-king-austin-19?osq=japanese&sort_by=date_desc
"1509 S Lamar Blvd, Austin, TX 78704",4.0,"{'Mon': '10:30 am - 10:00 pm', 'Tue': '10:30 am - 10:00 pm', 'Wed': '10:30 am - 10:00 pm', 'Thu': '10:30 am - 10:00 pm', 'Fri': '10:30 am - 10:00 pm', 'Sat': '10:30 am - 10:00 pm', 'Sun': '10:30 am - 10:00 pm'}","Asian Fusion,Korean,Barbeque","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",647,(512) 428-5269,$,"[('4 star rating', '7/22/2020'), ('4 star rating', '7/5/2020'), ('4 star rating', '6/10/2020'), ('5 star rating', '7/2/2020'), ('5 star rating', '6/30/2020'), ('4 star rating', '6/29/2020'), ('4 star rating', '6/25/2020'), ('4 star rating', '6/20/2020'), ('5 star rating', '6/17/2020'), ('5 star rating', '6/4/2020'), ('3 star rating', '6/3/2020'), ('3 star rating', '5/26/2020'), ('5 star rating', '4/17/2020'), ('3 star rating', '4/6/2020'), ('5 star rating', '4/4/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '2/28/2020'), ('4 star rating', '2/25/2020'), ('1 star rating', '2/20/2020'), ('4 star rating', '2/11/2020'), ('4 star rating', '2/10/2020')]",Chi'Lantro,https://www.yelp.com/biz/chilantro-austin-7?osq=japanese&sort_by=date_desc
"911 W Anderson Ln, Ste 114, Austin, TX 78757",4.0,"{'Mon': 'Closed', 'Tue': '5:00 pm - 2:00 am', 'Wed': '5:00 pm - 2:00 am', 'Thu': '5:00 pm - 2:00 am', 'Fri': '5:00 pm - 2:00 am', 'Sat': '5:00 pm - 2:00 am', 'Sun': '5:00 pm - 2:00 am'}",Korean,"{'Delivery': True, 'Takeout': True}",By John R.,Elite '2020,japanese,"Austin, TX",27,(512) 302-5433,,"[('4 star rating', '7/6/2020'), ('5 star rating', '5/29/2020'), ('5 star rating', '5/25/2020'), ('4 star rating', '5/16/2020'), ('5 star rating', '5/8/2020'), ('4 star rating', '3/3/2020'), ('5 star rating', '1/28/2020'), ('2 star rating', '12/20/2019'), ('3 star rating', '12/4/2019'), ('5 star rating', '11/27/2019'), ('3 star rating', '10/20/2019'), ('4 star rating', '10/7/2019'), ('5 star rating', '10/5/2019'), ('4 star rating', '9/22/2019'), ('2 star rating', '9/19/2019'), ('2 star rating', '8/16/2019'), ('5 star rating', '8/12/2019'), ('4 star rating', '8/10/2019'), ('5 star rating', '7/14/2019')]",SOHA,https://www.yelp.com/biz/soha-austin-2?osq=japanese&sort_by=date_desc
"4616 Triangle Ave, Ste 203, Austin, TX 78751",4.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 7:30 pm'}","Vietnamese,Noodles,Chicken Wings","{'Delivery': True, 'Takeout': True}",By Yelp I.,Elite '2020,japanese,"Austin, TX",28,(512) 852-8008,,"[('2 star rating', '7/18/2020'), ('5 star rating', '7/13/2020'), ('5 star rating', '7/12/2020'), ('3 star rating', '7/11/2020'), ('4 star rating', '7/9/2020'), ('5 star rating', '6/24/2020'), ('5 star rating', '6/20/2020'), ('3 star rating', '6/19/2020'), ('3 star rating', '6/19/2020'), ('2 star rating', '6/18/2020'), ('4 star rating', '6/15/2020'), ('5 star rating', '6/11/2020'), ('5 star rating', '6/4/2020'), ('5 star rating', '6/1/2020'), ('5 star rating', '5/26/2020'), ('5 star rating', '5/23/2020'), ('5 star rating', '5/13/2020'), ('5 star rating', '5/9/2020'), ('5 star rating', '5/6/2020')]",Pho MPH,https://www.yelp.com/biz/pho-mph-austin?osq=japanese&sort_by=date_desc
"905 E Whitestone Blvd, Ste F, Cedar Park, TX 78613",4.5,"{'Mon': 'Closed', 'Tue': '11:00 am - 2:30 pm', 'Wed': '11:00 am - 2:30 pm', 'Thu': '11:00 am - 2:30 pm', 'Fri': '11:00 am - 2:30 pm', 'Sat': '12:00 pm - 9:00 pm', 'Sun': '12:00 pm - 8:00 pm'}","Japanese,Sushi Bars","{'Delivery': False, 'Takeout': True, 'Curbside pickup': True}",By Lesley W.,Elite '2020,japanese,"Austin, TX",552,(512) 259-1010,$$,"[('5 star rating', '7/19/2020'), ('5 star rating', '7/12/2020'), ('5 star rating', '6/27/2020'), ('4 star rating', '6/19/2020'), ('3 star rating', '5/28/2018'), ('5 star rating', '6/9/2020'), ('5 star rating', '5/28/2020'), ('5 star rating', '5/27/2020'), ('5 star rating', '5/21/2020'), ('5 star rating', '5/17/2020'), ('5 star rating', '5/17/2020'), ('5 star rating', '9/7/2019'), ('5 star rating', '5/12/2020'), ('5 star rating', '5/5/2020'), ('5 star rating', '5/4/2020'), ('5 star rating', '4/23/2020'), ('5 star rating', '3/27/2020'), ('5 star rating', '3/24/2020'), ('5 star rating', '5/22/2014'), ('5 star rating', '3/20/2020'), ('4 star rating', '3/4/2020'), ('5 star rating', '2/26/2020')]",Sushi Fever,https://www.yelp.com/biz/sushi-fever-cedar-park-2?osq=japanese&sort_by=date_desc
"5601 Brodie Ln, Ste 1200A, Austin, TX 78745",4.0,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Poke,Hawaiian","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,japanese,"Austin, TX",204,(512) 891-8368,$$,"[('1 star rating', '7/22/2020'), ('3 star rating', '7/13/2020'), ('2 star rating', '7/8/2020'), ('3 star rating', '6/12/2020'), ('1 star rating', '6/12/2020'), ('4 star rating', '6/9/2020'), ('1 star rating', '6/8/2020'), ('5 star rating', '6/8/2020'), ('5 star rating', '6/3/2020'), ('1 star rating', '6/1/2020'), ('2 star rating', '5/26/2020'), ('5 star rating', '5/9/2020'), ('5 star rating', '5/2/2020'), ('5 star rating', '3/25/2020'), ('5 star rating', '3/14/2020'), ('4 star rating', '3/2/2020'), ('4 star rating', '1/30/2020'), ('5 star rating', '1/8/2020'), ('1 star rating', '1/7/2020'), ('4 star rating', '12/26/2019'), ('3 star rating', '9/22/2019')]",Poke Austin,https://www.yelp.com/biz/poke-austin-austin?osq=japanese&sort_by=date_desc
