address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"476 Amsterdam Ave, New York, NY 10024",4.0,"{'Mon': '4:00 pm - 10:00 pm', 'Tue': '4:00 pm - 10:00 pm', 'Wed': '4:00 pm - 10:00 pm', 'Thu': '4:00 pm - 10:00 pm', 'Fri': '4:00 pm - 10:00 pm', 'Sat': '12:00 pm - 10:00 pm', 'Sun': '12:00 pm - 10:00 pm'}","Breakfast & Brunch,American (Traditional),Bars","{'Delivery': True, 'Takeout': True}","Posted on April 30, 2020","""We are open for delivery and takeout!""",american,"New York, NY",763,(212) 579-3076,$$,"[('5 star rating', '7/20/2020'), ('5 star rating', '6/24/2020'), ('5 star rating', '5/11/2020'), ('5 star rating', '3/24/2020'), ('5 star rating', '3/19/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '2/21/2020'), ('1 star rating', '2/13/2020'), ('5 star rating', '2/9/2020'), ('5 star rating', '1/26/2020'), ('4 star rating', '1/25/2020'), ('4 star rating', '1/19/2020'), ('4 star rating', '1/19/2020'), ('5 star rating', '1/10/2020'), ('5 star rating', '10/19/2018'), ('4 star rating', '1/1/2020'), ('1 star rating', '12/27/2019'), ('5 star rating', '12/27/2019'), ('4 star rating', '12/20/2019')]",Fred's Restaurant,https://www.yelp.com/biz/freds-restaurant-new-york-3?osq=american&sort_by=date_desc
"2313 Broadway, New York, NY 10024",4.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '9:00 am - 10:00 pm', 'Sun': '9:00 am - 10:00 pm'}","Cocktail Bars,Comfort Food,Sandwiches","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,american,"New York, NY",984,(212) 496-9100,$$,"[('5 star rating', '7/19/2020'), ('1 star rating', '7/16/2020'), ('1 star rating', '1/25/2020'), ('2 star rating', '1/14/2020'), ('2 star rating', '4/15/2017'), ('5 star rating', '7/15/2020'), ('5 star rating', '7/12/2020'), ('2 star rating', '7/7/2020'), ('5 star rating', '7/3/2020'), ('5 star rating', '6/17/2020'), ('1 star rating', '6/13/2020'), ('5 star rating', '6/2/2020'), ('5 star rating', '6/1/2020'), ('5 star rating', '5/6/2020'), ('5 star rating', '4/25/2020'), ('5 star rating', '5/18/2019'), ('4 star rating', '3/31/2020'), ('3 star rating', '3/22/2020'), ('5 star rating', '3/19/2020'), ('5 star rating', '3/15/2020'), ('5 star rating', '3/15/2020'), ('5 star rating', '3/15/2020'), ('5 star rating', '3/10/2020')]",Maison Pickle,https://www.yelp.com/biz/maison-pickle-new-york?osq=american&sort_by=date_desc
"1900 Broadway, New York, NY 10023",4.0,"{'Mon': '7:30 am - 11:00 pm', 'Tue': '7:30 am - 11:00 pm', 'Wed': '7:30 am - 11:00 pm', 'Thu': '7:30 am - 11:00 pm', 'Fri': '7:30 am - 12:00 am', 'Sat': '9:00 am - 12:00 am', 'Sun': '9:00 am - 10:00 pm'}","American (New),Breakfast & Brunch,Cocktail Bars","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,american,"New York, NY",1691,(212) 496-5700,$$,"[('5 star rating', '7/23/2020'), ('1 star rating', '7/23/2020'), ('1 star rating', '7/21/2020'), ('4 star rating', '7/21/2020'), ('3 star rating', '7/16/2020'), ('5 star rating', '7/7/2020'), ('5 star rating', '7/3/2020'), ('4 star rating', '6/29/2020'), ('5 star rating', '6/27/2020'), ('3 star rating', '6/11/2020'), ('3 star rating', '5/21/2020'), ('5 star rating', '4/29/2020'), ('1 star rating', '5/9/2020'), ('5 star rating', '5/1/2020'), ('5 star rating', '4/15/2020'), ('4 star rating', '4/11/2020'), ('5 star rating', '4/9/2020'), ('5 star rating', '3/20/2020'), ('4 star rating', '3/16/2020'), ('3 star rating', '3/8/2020')]",The Smith,https://www.yelp.com/biz/the-smith-new-york-3?osq=american&sort_by=date_desc
"366 Metropolitan Ave, Brooklyn, NY 11211",4.0,"{'Mon': '4:00 pm - 4:00 am', 'Tue': '4:00 pm - 4:00 am', 'Wed': '4:00 pm - 4:00 am', 'Thu': '4:00 pm - 4:00 am', 'Fri': '4:00 pm - 4:00 am', 'Sat': '11:00 am - 4:00 am', 'Sun': '11:00 am - 4:00 am'}","Bars,American (Traditional),Sandwiches","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,american,"New York, NY",563,(718) 218-7632,$$,"[('4 star rating', '7/18/2020'), ('5 star rating', '6/19/2020'), ('3 star rating', '6/17/2020'), ('5 star rating', '5/26/2020'), ('1 star rating', '5/18/2020'), ('5 star rating', '5/13/2020'), ('5 star rating', '4/28/2020'), ('4 star rating', '4/15/2020'), ('3 star rating', '11/1/2014'), ('1 star rating', '11/13/2010'), ('2 star rating', '3/27/2020'), ('1 star rating', '3/27/2020'), ('1 star rating', '3/24/2020'), ('4 star rating', '3/19/2020'), ('4 star rating', '3/14/2020'), ('1 star rating', '3/9/2020'), ('4 star rating', '2/25/2020'), ('1 star rating', '2/25/2020'), ('4 star rating', '2/24/2020'), ('4 star rating', '2/23/2020'), ('4 star rating', '2/5/2020'), ('5 star rating', '2/1/2020'), ('5 star rating', '2/9/2019')]",The Commodore,https://www.yelp.com/biz/the-commodore-brooklyn?osq=american&sort_by=date_desc
"1505 Town Creek Dr, Austin, TX 78741",4.5,"{'Mon': '11:00 am - 12:00 am', 'Tue': '11:00 am - 12:00 am', 'Wed': '11:00 am - 12:00 am', 'Thu': '11:00 am - 12:00 am', 'Fri': '11:00 am - 12:00 am', 'Sat': '11:00 am - 12:00 am', 'Sun': '11:00 am - 12:00 am'}","Vegan,Burgers","{'Delivery': True, 'Takeout': True}",By Katie B.,Elite '2020,american,"Austin, TX",93,,$,"[('5 star rating', '7/22/2020'), ('5 star rating', '7/16/2020'), ('5 star rating', '6/23/2020'), ('5 star rating', '6/14/2020'), ('1 star rating', '6/4/2020'), ('5 star rating', '6/2/2020'), ('5 star rating', '5/14/2020'), ('5 star rating', '5/8/2020'), ('5 star rating', '3/14/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/28/2020'), ('1 star rating', '7/3/2019'), ('5 star rating', '1/28/2020'), ('5 star rating', '1/23/2020'), ('5 star rating', '1/15/2020'), ('5 star rating', '1/9/2020'), ('3 star rating', '12/29/2019'), ('4 star rating', '12/24/2019'), ('5 star rating', '10/31/2019')]",Plow Burger,https://www.yelp.com/biz/plow-burger-austin?osq=american&sort_by=date_desc
"12001 Burnet Rd, Ste J, Austin, TX 78758",3.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': 'Closed'}","Burgers,American (Traditional)","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,american,"Austin, TX",161,(512) 837-5400,$,"[('1 star rating', '6/2/2020'), ('4 star rating', '3/19/2020'), ('1 star rating', '3/7/2020'), ('2 star rating', '2/27/2020'), ('1 star rating', '11/9/2019'), ('2 star rating', '11/2/2019'), ('3 star rating', '10/24/2019'), ('3 star rating', '10/2/2019'), ('1 star rating', '9/17/2019'), ('5 star rating', '8/14/2019'), ('4 star rating', '8/10/2019'), ('1 star rating', '7/18/2019'), ('2 star rating', '6/23/2019'), ('5 star rating', '5/4/2019'), ('3 star rating', '4/28/2019'), ('1 star rating', '3/13/2019'), ('1 star rating', '3/9/2019'), ('2 star rating', '1/30/2019'), ('5 star rating', '1/26/2019'), ('5 star rating', '11/28/2017')]",Moonies Burger House at Gracy Farms,https://www.yelp.com/biz/moonies-burger-house-at-gracy-farms-austin?osq=american&sort_by=date_desc
"10515 N Mo-Pac Expy, Ste 105, Austin, TX 78759",3.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:30 pm', 'Sat': '11:00 am - 9:30 pm', 'Sun': '11:00 am - 9:00 pm'}",Burgers,"{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,american,"Austin, TX",602,(512) 524-2400,$$,"[('5 star rating', '7/21/2020'), ('5 star rating', '6/16/2020'), ('3 star rating', '6/13/2020'), ('5 star rating', '5/19/2020'), ('5 star rating', '5/27/2019'), ('5 star rating', '4/30/2019'), ('5 star rating', '3/6/2019'), ('5 star rating', '4/28/2020'), ('5 star rating', '4/25/2020'), ('5 star rating', '3/27/2020'), ('1 star rating', '2/29/2020'), ('4 star rating', '1/31/2020'), ('5 star rating', '1/29/2020'), ('4 star rating', '1/1/2020'), ('5 star rating', '12/31/2019'), ('5 star rating', '12/14/2019'), ('5 star rating', '12/6/2019'), ('4 star rating', '11/30/2019'), ('5 star rating', '11/15/2019'), ('5 star rating', '10/28/2019'), ('3 star rating', '1/18/2009'), ('4 star rating', '10/25/2019'), ('2 star rating', '10/11/2019')]",Mighty Fine Burgers Fries & Shakes,https://www.yelp.com/biz/mighty-fine-burgers-fries-and-shakes-austin?osq=american&sort_by=date_desc
"5308 Balcones Dr, Austin, TX 78731",4.0,"{'Mon': '12:00 pm - 8:00 pm', 'Tue': '12:00 pm - 8:00 pm', 'Wed': '12:00 pm - 8:00 pm', 'Thu': '12:00 pm - 8:00 pm', 'Fri': '12:00 pm - 8:00 pm', 'Sat': '12:00 pm - 8:00 pm', 'Sun': '12:00 pm - 8:00 pm'}","American (New),Gastropubs,Breakfast & Brunch","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",By Aarti P.,Elite '2020,american,"Austin, TX",64,(512) 551-3494,$$,"[('4 star rating', '2/29/2020'), ('4 star rating', '2/21/2020'), ('5 star rating', '2/19/2020'), ('2 star rating', '1/29/2020'), ('4 star rating', '1/7/2020'), ('1 star rating', '12/23/2019'), ('4 star rating', '12/21/2019'), ('5 star rating', '12/20/2019'), ('5 star rating', '12/17/2019'), ('5 star rating', '11/26/2019'), ('2 star rating', '11/22/2019'), ('5 star rating', '10/9/2019'), ('4 star rating', '10/4/2019'), ('5 star rating', '9/21/2019'), ('1 star rating', '9/16/2019'), ('4 star rating', '9/16/2019'), ('5 star rating', '9/3/2019'), ('2 star rating', '8/9/2019'), ('5 star rating', '7/13/2019')]",The Westwood Gastropub,https://www.yelp.com/biz/the-westwood-gastropub-austin?osq=american&sort_by=date_desc
"5408 Burnet Rd, Austin, TX 78756",3.5,"{'Mon': '11:00 am - 8:00 pm', 'Tue': '11:00 am - 8:00 pm', 'Wed': '11:00 am - 8:00 pm', 'Thu': '11:00 am - 8:00 pm', 'Fri': '11:00 am - 8:00 pm', 'Sat': '11:00 am - 8:00 pm', 'Sun': '11:00 am - 8:00 pm'}",American (Traditional),"{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,american,"Austin, TX",593,(512) 514-0664,$$,"[('1 star rating', '7/6/2020'), ('2 star rating', '6/7/2020'), ('5 star rating', '5/27/2020'), ('2 star rating', '5/8/2020'), ('1 star rating', '5/2/2020'), ('3 star rating', '4/19/2020'), ('5 star rating', '4/1/2020'), ('5 star rating', '3/25/2020'), ('1 star rating', '3/2/2020'), ('5 star rating', '2/29/2020'), ('3 star rating', '2/26/2020'), ('4 star rating', '2/25/2020'), ('1 star rating', '2/22/2020'), ('3 star rating', '2/20/2020'), ('4 star rating', '1/19/2020'), ('3 star rating', '1/19/2020'), ('5 star rating', '12/29/2019'), ('4 star rating', '12/18/2019'), ('4 star rating', '12/14/2019'), ('2 star rating', '12/13/2019')]",Lucy's Fried Chicken,https://www.yelp.com/biz/lucys-fried-chicken-austin-4?osq=american&sort_by=date_desc
"1414 Shore District Dr, Bldg 3 Ste 120, Austin, TX 78741",4.0,"{'Mon': '10:00 am - 10:00 pm', 'Tue': '10:00 am - 10:00 pm', 'Wed': '10:00 am - 10:00 pm', 'Thu': '10:00 am - 10:00 pm', 'Fri': '10:00 am - 10:00 pm', 'Sat': '10:00 am - 10:00 pm', 'Sun': '10:00 am - 10:00 pm'}","American (New),Gastropubs,Wine Bars","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Limited capacity': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True}",Powered by HDScores,Elite '2020,american,"Austin, TX",207,(512) 442-6687,$$,"[('4 star rating', '7/13/2020'), ('5 star rating', '6/19/2020'), ('5 star rating', '6/14/2020'), ('5 star rating', '5/16/2020'), ('5 star rating', '5/8/2020'), ('5 star rating', '4/29/2020'), ('5 star rating', '4/13/2020'), ('5 star rating', '3/24/2020'), ('5 star rating', '3/8/2020'), ('4 star rating', '4/17/2017'), ('5 star rating', '4/13/2017'), ('5 star rating', '3/4/2020'), ('5 star rating', '2/19/2020'), ('4 star rating', '1/21/2020'), ('5 star rating', '1/15/2020'), ('4 star rating', '1/15/2020'), ('3 star rating', '1/13/2020'), ('5 star rating', '1/1/2020'), ('3 star rating', '1/1/2020'), ('4 star rating', '12/20/2019'), ('5 star rating', '12/19/2019')]",Mour Cafe,https://www.yelp.com/biz/mour-cafe-austin-4?osq=american&sort_by=date_desc
