address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"1220 Market St, San Francisco, CA 94102",4.0,"{'Mon': 'Closed', 'Tue': '8:00 am - 2:00 pm', 'Wed': '8:00 am - 2:00 pm', 'Thu': '8:00 am - 2:00 pm', 'Fri': '8:00 am - 2:00 pm', 'Sat': '9:00 am - 2:00 pm', 'Sun': '9:00 am - 2:00 pm'}","American (Traditional),Breakfast & Brunch,Coffee & Tea","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Social distancing enforced': True}",Powered by HDScores,Elite '2020,american,"San Francisco, CA",791,(415) 626-8590,$$,"[('5 star rating', '5/28/2020'), ('5 star rating', '5/22/2020'), ('5 star rating', '5/24/2020'), ('4 star rating', '4/3/2020'), ('5 star rating', '3/8/2020'), ('4 star rating', '3/7/2020'), ('4 star rating', '3/4/2020'), ('5 star rating', '3/1/2020'), ('5 star rating', '2/28/2020'), ('4 star rating', '2/21/2020'), ('5 star rating', '2/14/2020'), ('4 star rating', '2/4/2020'), ('4 star rating', '2/2/2020'), ('4 star rating', '1/27/2020'), ('5 star rating', '1/25/2020'), ('4 star rating', '1/20/2020'), ('5 star rating', '1/13/2020'), ('3 star rating', '1/11/2020'), ('4 star rating', '1/10/2020'), ('4 star rating', '1/3/2020')]",SAM's Diner,https://www.yelp.com/biz/sams-diner-san-francisco?osq=american&sort_by=date_desc
"25 Lusk St, San Francisco, CA 94107",4.0,"{'Mon': 'Closed', 'Tue': 'Closed', 'Wed': '12:00 pm - 8:00 pm', 'Thu': '12:00 pm - 9:00 pm', 'Fri': '12:00 pm - 10:00 pm', 'Sat': '12:00 pm - 10:00 pm', 'Sun': '11:30 am - 8:00 pm'}","Cocktail Bars,Tacos,American (Traditional)","{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True, 'Virtual tasting sessions': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Limited capacity': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True}","Posted on July 20, 2020","""Attention valued friends and guests!
Beginning Sunday July 19th, our outdoor restaurant, ROOFTOP 25, will offer an all-day brunch menu in addition to our full menu of offerings!

Our new hours are listed below:
Wednesday to Saturday  12:00 PM to Close
Sunday  11:30 AM to…""",american,"San Francisco, CA",166,(415) 495-5875,$$,"[('1 star rating', '7/20/2020'), ('3 star rating', '7/13/2020'), ('3 star rating', '6/27/2020'), ('4 star rating', '6/11/2020'), ('4 star rating', '4/13/2020'), ('5 star rating', '3/17/2020'), ('3 star rating', '2/26/2020'), ('3 star rating', '2/23/2020'), ('5 star rating', '2/21/2020'), ('4 star rating', '2/19/2020'), ('5 star rating', '2/15/2020'), ('3 star rating', '2/14/2020'), ('3 star rating', '12/27/2019'), ('3 star rating', '2/4/2020'), ('3 star rating', '2/3/2020'), ('3 star rating', '1/30/2020'), ('3 star rating', '1/27/2020'), ('1 star rating', '1/26/2020'), ('4 star rating', '1/15/2020'), ('5 star rating', '1/7/2020')]",Rooftop 25,https://www.yelp.com/biz/rooftop-25-san-francisco-2?osq=american&sort_by=date_desc
"1399 18th St, San Francisco, CA 94107",4.5,"{'Mon': '9:30 am - 8:00 pm', 'Tue': '9:30 am - 8:00 pm', 'Wed': '9:30 am - 8:00 pm', 'Thu': '9:30 am - 3:00 pm', 'Fri': '9:30 am - 3:00 pm', 'Sat': '9:30 am - 3:00 pm', 'Sun': '9:30 am - 8:00 pm'}",American (New),"{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True}","Posted on July 21, 2020","""Outside Patio available 

Contactless payment and pickup

Now open for Dinner
Sund-Wed
4pm-8pm

menu:
www.parkerpotrero.com""",american,"San Francisco, CA",185,(415) 829-3796,$$,"[('4 star rating', '7/19/2020'), ('5 star rating', '7/8/2020'), ('4 star rating', '5/26/2020'), ('4 star rating', '2/17/2020'), ('2 star rating', '2/3/2020'), ('5 star rating', '1/24/2020'), ('2 star rating', '1/14/2020'), ('5 star rating', '1/14/2020'), ('5 star rating', '1/10/2020'), ('4 star rating', '1/5/2020'), ('5 star rating', '12/27/2019'), ('5 star rating', '12/15/2019'), ('3 star rating', '12/14/2019'), ('2 star rating', '12/5/2019'), ('5 star rating', '11/20/2019'), ('3 star rating', '11/19/2019'), ('1 star rating', '11/13/2019'), ('5 star rating', '11/13/2019'), ('3 star rating', '11/2/2019')]",Parker Potrero,https://www.yelp.com/biz/parker-potrero-san-francisco?osq=american&sort_by=date_desc
"3060 Fillmore St, San Francisco, CA 94123",2.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '11:00 am - 9:00 pm'}",Burgers,"{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",By Sabrina O.,Elite '2020,american,"San Francisco, CA",236,(415) 405-4618,$$,"[('1 star rating', '7/22/2020'), ('4 star rating', '7/21/2020'), ('1 star rating', '2/14/2020'), ('4 star rating', '7/17/2020'), ('1 star rating', '7/17/2020'), ('1 star rating', '7/16/2020'), ('3 star rating', '7/16/2020'), ('5 star rating', '7/15/2020'), ('1 star rating', '7/15/2020'), ('2 star rating', '2/13/2020'), ('1 star rating', '7/14/2020'), ('4 star rating', '7/14/2020'), ('1 star rating', '7/13/2020'), ('4 star rating', '7/12/2020'), ('3 star rating', '7/12/2020'), ('4 star rating', '7/12/2020'), ('5 star rating', '7/11/2020'), ('5 star rating', '7/11/2020'), ('5 star rating', '7/10/2020'), ('2 star rating', '7/10/2020'), ('1 star rating', '7/8/2020')]",Shake Shack,https://www.yelp.com/biz/shake-shack-san-francisco-3?osq=american&sort_by=date_desc
"1449 Lombard St, San Francisco, CA 94123",4.0,"{'Mon': '5:00 pm - 9:00 pm', 'Tue': '5:00 pm - 9:00 pm', 'Wed': '5:00 pm - 9:00 pm', 'Thu': '5:00 pm - 9:00 pm', 'Fri': '5:00 pm - 9:00 pm', 'Sat': '5:00 pm - 9:00 pm', 'Sun': 'Closed'}",American (New),"{'Delivery': False, 'Takeout': True, 'Sit-down dining': False, 'Curbside pickup': True, 'Staff wears masks': True, 'Social distancing enforced': True}","Posted on June 30, 2020","""New Take out menu 
Dim sums and tapas""",american,"San Francisco, CA",83,(415) 292-2368,$$,"[('5 star rating', '12/6/2019'), ('5 star rating', '10/14/2019'), ('5 star rating', '10/3/2019'), ('4 star rating', '9/27/2019'), ('5 star rating', '9/19/2019'), ('2 star rating', '8/11/2019'), ('4 star rating', '6/30/2019'), ('5 star rating', '6/27/2019'), ('3 star rating', '6/2/2019'), ('2 star rating', '4/6/2019'), ('2 star rating', '8/12/2018'), ('5 star rating', '3/25/2019'), ('5 star rating', '3/23/2019'), ('1 star rating', '3/3/2019'), ('5 star rating', '2/19/2019'), ('3 star rating', '2/3/2019'), ('2 star rating', '1/22/2019'), ('4 star rating', '1/11/2019'), ('3 star rating', '1/10/2019'), ('4 star rating', '11/29/2018')]",Sugarhill Kitchen,https://www.yelp.com/biz/sugarhill-kitchen-san-francisco?osq=american&sort_by=date_desc
"4001 Judah St, San Francisco, CA 94122",3.5,"{'Mon': '9:00 am - 3:00 pm', 'Tue': '9:00 am - 3:00 pm', 'Wed': '9:00 am - 3:00 pm', 'Thu': '9:00 am - 3:00 pm', 'Fri': '9:00 am - 3:00 pm', 'Sat': '9:00 am - 3:00 pm', 'Sun': '9:00 am - 3:00 pm'}","Breakfast & Brunch,American (Traditional),Cocktail Bars",{},Powered by HDScores,Contact the business for more information about recent service changes.,american,"San Francisco, CA",2259,(415) 661-6140,$$,"[('1 star rating', '7/18/2020'), ('4 star rating', '6/18/2020'), ('5 star rating', '6/8/2020'), ('4 star rating', '3/5/2020'), ('4 star rating', '3/4/2020'), ('3 star rating', '2/27/2020'), ('4 star rating', '2/23/2020'), ('4 star rating', '2/23/2020'), ('3 star rating', '2/21/2020'), ('5 star rating', '2/17/2020'), ('3 star rating', '2/16/2020'), ('3 star rating', '2/12/2020'), ('3 star rating', '2/1/2020'), ('1 star rating', '1/26/2020'), ('3 star rating', '1/23/2020'), ('5 star rating', '1/20/2020'), ('5 star rating', '1/19/2020'), ('5 star rating', '1/16/2020'), ('3 star rating', '1/15/2020'), ('4 star rating', '1/13/2020')]",Outerlands,https://www.yelp.com/biz/outerlands-san-francisco?osq=american&sort_by=date_desc
"56 Gold St, San Francisco, CA 94133",4.0,"{'Mon': 'Closed', 'Tue': '5:00 pm - 8:00 pm', 'Wed': '5:00 pm - 8:00 pm', 'Thu': '5:00 pm - 8:00 pm', 'Fri': '5:00 pm - 8:00 pm', 'Sat': '5:00 pm - 8:00 pm', 'Sun': 'Closed'}",American (Traditional),"{'Outdoor seating': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': False, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Limited capacity': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True}",Powered by HDScores,Elite '2020,american,"San Francisco, CA",1828,(415) 433-6300,$$$,"[('5 star rating', '5/20/2020'), ('4 star rating', '4/28/2020'), ('4 star rating', '3/18/2020'), ('4 star rating', '3/17/2020'), ('3 star rating', '2/28/2020'), ('5 star rating', '2/28/2020'), ('5 star rating', '2/27/2020'), ('4 star rating', '2/18/2020'), ('5 star rating', '2/19/2012'), ('3 star rating', '2/17/2020'), ('5 star rating', '2/16/2020'), ('3 star rating', '2/15/2020'), ('5 star rating', '2/15/2020'), ('2 star rating', '2/7/2020'), ('1 star rating', '2/1/2020'), ('1 star rating', '1/13/2020'), ('2 star rating', '1/26/2020'), ('5 star rating', '1/25/2020'), ('5 star rating', '1/24/2020'), ('5 star rating', '2/27/2018'), ('5 star rating', '1/12/2020'), ('2 star rating', '1/11/2020')]",BIX,https://www.yelp.com/biz/bix-san-francisco?osq=american&sort_by=date_desc
"642 Clement St, San Francisco, CA 94118",4.0,"{'Mon': '4:00 pm - 9:00 pm', 'Tue': '4:00 pm - 9:00 pm', 'Wed': '4:00 pm - 9:00 pm', 'Thu': '4:00 pm - 9:00 pm', 'Fri': '4:00 pm - 9:00 pm', 'Sat': '4:00 pm - 9:00 pm', 'Sun': '4:00 pm - 9:00 pm'}","Pubs,Burgers,Tapas Bars","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,american,"San Francisco, CA",388,(415) 702-6069,$$,"[('5 star rating', '5/28/2020'), ('4 star rating', '5/13/2020'), ('5 star rating', '5/12/2020'), ('5 star rating', '5/3/2020'), ('5 star rating', '4/19/2020'), ('5 star rating', '3/28/2020'), ('5 star rating', '3/11/2020'), ('4 star rating', '3/10/2020'), ('2 star rating', '3/10/2020'), ('1 star rating', '2/28/2020'), ('2 star rating', '2/23/2020'), ('5 star rating', '2/13/2020'), ('5 star rating', '2/13/2020'), ('5 star rating', '2/6/2020'), ('4 star rating', '1/20/2020'), ('4 star rating', '1/14/2020'), ('5 star rating', '1/5/2020'), ('5 star rating', '1/2/2020'), ('5 star rating', '1/1/2020')]",Richmond Republic Draught House,https://www.yelp.com/biz/richmond-republic-draught-house-san-francisco-4?osq=american&sort_by=date_desc
"4000 24th St, San Francisco, CA 94114",4.0,"{'Mon': '12:00 pm - 3:00 pm', 'Tue': '12:00 pm - 3:00 pm', 'Wed': '12:00 pm - 3:00 pm', 'Thu': '12:00 pm - 3:00 pm', 'Fri': '12:00 pm - 3:00 pm', 'Sat': '12:00 pm - 3:00 pm', 'Sun': '12:00 pm - 3:00 pm'}","Mediterranean,Greek,Breakfast & Brunch","{'Delivery': True, 'Takeout': True}","Posted on May 28, 2020","""Takeout hours Monday - Sunday from 5-8pm. View the takeout menu here: https://www.novysf.com/#menus

Please call (415) 829-8383 for take-out or visit GrubHub,
Caviar, UberEats, PostMates or DoorDash for delivery.

We anticipate opening for lunch takeout on June 8th. """,american,"San Francisco, CA",419,(415) 829-8383,$$,"[('5 star rating', '6/23/2020'), ('5 star rating', '5/18/2015'), ('4 star rating', '4/4/2020'), ('5 star rating', '3/14/2020'), ('3 star rating', '3/11/2020'), ('4 star rating', '3/10/2020'), ('5 star rating', '3/5/2020'), ('1 star rating', '2/28/2020'), ('1 star rating', '2/20/2020'), ('4 star rating', '1/27/2020'), ('4 star rating', '1/17/2020'), ('5 star rating', '1/15/2020'), ('3 star rating', '1/15/2020'), ('4 star rating', '1/9/2020'), ('5 star rating', '1/9/2020'), ('3 star rating', '12/19/2019'), ('5 star rating', '12/10/2019'), ('5 star rating', '11/19/2019'), ('5 star rating', '11/17/2019'), ('5 star rating', '11/13/2019')]",NoVY Restaurant,https://www.yelp.com/biz/novy-restaurant-san-francisco-6?osq=american&sort_by=date_desc
"600 The Embarcadero, San Francisco, CA 94107",4.0,"{'Mon': 'Closed', 'Tue': '11:00 am - 11:00 pm', 'Wed': '11:00 am - 11:00 pm', 'Thu': '11:00 am - 11:00 pm', 'Fri': '11:00 am - 11:00 pm', 'Sat': '11:00 am - 11:00 pm', 'Sun': '11:00 am - 11:00 pm'}","American (Traditional),Breakfast & Brunch","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,american,"San Francisco, CA",1609,(415) 512-5179,$$,"[('5 star rating', '7/17/2020'), ('5 star rating', '7/9/2020'), ('5 star rating', '7/9/2020'), ('5 star rating', '7/7/2020'), ('5 star rating', '7/4/2020'), ('5 star rating', '7/3/2020'), ('5 star rating', '7/3/2020'), ('5 star rating', '7/3/2020'), ('4 star rating', '6/20/2020'), ('5 star rating', '6/19/2020'), ('5 star rating', '6/16/2020'), ('5 star rating', '6/15/2020'), ('5 star rating', '5/8/2020'), ('5 star rating', '6/30/2015'), ('5 star rating', '5/31/2015'), ('5 star rating', '5/29/2015'), ('5 star rating', '4/21/2012'), ('5 star rating', '3/17/2008'), ('4 star rating', '5/6/2020'), ('4 star rating', '12/14/2019'), ('5 star rating', '4/18/2020'), ('4 star rating', '3/20/2020'), ('5 star rating', '3/11/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '7/7/2019'), ('5 star rating', '12/8/2017'), ('5 star rating', '3/2/2020'), ('5 star rating', '3/1/2020')]",Delancey Street Restaurant,https://www.yelp.com/biz/delancey-street-restaurant-san-francisco?osq=american&sort_by=date_desc
